siteID,ensemble,time,air_temperature,air_pressure,relative_humidity,specific_humidity,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,precipitation_flux,cloud_area_fraction,wind_speed
HARV,0,2021-04-22T00:00:00Z,276.70001220703125,96999.453125,0.884815514087677,0.00448240153491497,102,341,4.3055557762272656e-4,1,6.3393235206604
HARV,0,2021-04-22T06:00:00Z,272.20001220703125,97152.28125,0.8099019527435303,0.0029626337345689535,0,239,0,0.1599999964237213,6.102145671844482
HARV,0,2021-04-22T12:00:00Z,272.3999938964844,97433.421875,0.5477243661880493,0.002026061061769724,52,212,0,0,7.8061089515686035
HARV,0,2021-04-22T18:00:00Z,279.0914001464844,97546.1796875,0.372292160987854,0.0022131779696792364,725,241,0,0.6899999976158142,8.266778945922852
HARV,0,2021-04-23T00:00:00Z,274.9694519042969,97888.890625,0.58102947473526,0.002576518803834915,426,244,0,0.800000011920929,5.148569583892822
HARV,0,2021-04-23T06:00:00Z,272.330322265625,98017.84375,0.7323830127716064,0.0026803656946867704,0,225,0,0.20999999344348907,4.288707256317139
HARV,0,2021-04-23T12:00:00Z,275.86517333984375,98093.6484375,0.5887985825538635,0.0027775252237915993,52,223,0,0,7.044322967529297
HARV,0,2021-04-23T18:00:00Z,283.1783752441406,98070.046875,0.5113211274147034,0.003996970597654581,630,272,0,0.44999998807907104,7.341927528381348
HARV,0,2021-04-24T00:00:00Z,280.3357849121094,98284.375,0.7210023999214172,0.004641091451048851,261,303,0,0.5799999833106995,3.6799473762512207
HARV,0,2021-04-24T06:00:00Z,277.156005859375,98528.8671875,0.844165563583374,0.004347011912614107,0,255,0,0,4.280022621154785
HARV,0,2021-04-24T12:00:00Z,279.5944519042969,98692.9375,0.6704084873199463,0.004082872532308102,46,256,0,0.9100000262260437,3.15810489654541
HARV,0,2021-04-24T18:00:00Z,288.6512145996094,98563.6484375,0.39861950278282166,0.004438877105712891,770,266,0,0,4.030385494232178
HARV,0,2021-04-25T00:00:00Z,281.88226318359375,98521.8828125,0.6952278017997742,0.004960760474205017,443,278.078857421875,0,0.14000000059604645,1.041103720664978
HARV,0,2021-04-25T06:00:00Z,279.3605651855469,98455.1484375,0.7945310473442078,0.004774903878569603,0,282.15771484375,0,1,1.8653051853179932
HARV,0,2021-04-25T12:00:00Z,281.1573486328125,98344.40625,0.8976062536239624,0.006112800911068916,4,325.4271240234375,1.851851811807137e-5,1,1.7238911390304565
HARV,0,2021-04-25T18:00:00Z,283.7383728027344,98316.6015625,0.9185857176780701,0.0074510760605335236,151,348.34832763671875,3.703703623614274e-5,1,3.362811326980591
HARV,0,2021-04-26T00:00:00Z,283.2923889160156,98318.828125,0.971403956413269,0.007649099919945002,26,353,3.703703623614274e-5,1,2.3492319583892822
HARV,0,2021-04-26T06:00:00Z,280.13482666015625,98259.8046875,0.9730513691902161,0.006185200531035662,0,299,0,1,1.2227625846862793
HARV,0,2021-04-26T12:00:00Z,281.6000061035156,98504.2734375,0.9355058073997498,0.0065564000979065895,16,310,0,1,4.858964443206787
HARV,0,2021-04-26T18:00:00Z,284.93975830078125,98538.65625,0.7289681434631348,0.006384934298694134,269,352,4.6296295295178425e-6,1,5.756913185119629
HARV,0,2021-04-27T00:00:00Z,281.8434753417969,98729.578125,0.834524929523468,0.005930091720074415,292,309,0,0.5199999809265137,3.6077589988708496
HARV,0,2021-04-27T06:00:00Z,279.26513671875,98969.1328125,0.9431103467941284,0.005604183301329613,0,270,0,0.11999999731779099,3.4659981727600098
HARV,0,2021-04-27T12:00:00Z,281,99276.9609375,0.7611656188964844,0.005077047273516655,54,267,0,0.03999999910593033,4.4157209396362305
HARV,0,2021-04-27T18:00:00Z,290.2314453125,99286.21875,0.5164521932601929,0.006321490742266178,762,283.7266540527344,0,0.28999999165534973,4.322541236877441
HARV,0,2021-04-28T00:00:00Z,283.3356628417969,99381.953125,0.7918252348899841,0.00618072971701622,442,294,0,0.3100000023841858,2.8230018615722656
HARV,0,2021-04-28T06:00:00Z,280.2190856933594,99413.25,0.9609025716781616,0.006071663461625576,0,274,0,0,3.488189220428467
HARV,0,2021-04-28T12:00:00Z,283.6349182128906,99450.9140625,0.9052666425704956,0.007208328228443861,8,323,0,0.6800000071525574,4.720160007476807
HARV,0,2021-04-28T18:00:00Z,286.3000183105469,99411.3359375,0.8453500866889954,0.00803308840841055,178,367,0,0.9900000095367432,4.389749526977539
HARV,0,2021-04-29T00:00:00Z,285.3999938964844,99271.4296875,0.9544649720191956,0.008565151132643223,125,372,0,0.9900000095367432,3.2705774307250977
HARV,0,2021-04-29T06:00:00Z,285.39202880859375,99119.3046875,0.9878832101821899,0.008875659666955471,0,374,9.259259059035685e-6,1,3.1231496334075928
HARV,0,2021-04-29T12:00:00Z,286.93145751953125,98988.0546875,0.9821423888206482,0.009776880964636803,5,381,9.259259059035685e-6,1,3.77189040184021
HARV,0,2021-04-29T18:00:00Z,291.0848388671875,98713.3984375,0.8924592733383179,0.011633028276264668,126,392,6.944444612599909e-5,1,4.806807994842529
HARV,0,2021-04-30T00:00:00Z,288.7349548339844,98478.890625,0.9669805765151978,0.01087750680744648,121,390.05584716796875,1.8842591089196503e-4,0.9900000095367432,4.27952241897583
HARV,0,2021-04-30T06:00:00Z,287.6919860839844,98178.203125,0.9742751121520996,0.01027571689337492,0,385.4600830078125,1.851851811807137e-5,1,4.341441631317139
HARV,0,2021-04-30T12:00:00Z,287.6214904785156,97619.03125,0.9744278788566589,0.01028929091989994,5,382,2.0370370475575328e-4,0.9900000095367432,6.339982986450195
HARV,0,2021-04-30T18:00:00Z,291.7539978027344,97769.7734375,0.5979729890823364,0.008190343156456947,465,356,4.0740740951150656e-4,0.7300000190734863,5.5095367431640625
HARV,0,2021-05-01T00:00:00Z,283.1470642089844,98072.6640625,0.7277138233184814,0.005682237446308136,426,303,0,0.46000000834465027,4.69952917098999
HARV,0,2021-05-01T06:00:00Z,281.0542297363281,98162.84375,0.8103008270263672,0.005487712565809488,0,270,0,0.009999999776482582,4.937665939331055
HARV,0,2021-05-01T12:00:00Z,282.71527099609375,98462.3046875,0.6200000047683716,0.004681529477238655,62,267,0,0,6.564148902893066
HARV,0,2021-05-01T18:00:00Z,289.9069519042969,98464.96875,0.3475513756275177,0.004196775611490011,796,270,0,0,5.543778419494629
HARV,0,2021-05-02T00:00:00Z,282.3999938964844,98714.8046875,0.5770000219345093,0.00425340048968792,465,275,0,0.009999999776482582,3.2821133136749268
HARV,0,2021-05-02T06:00:00Z,277.8999938964844,98777.9453125,0.7420690655708313,0.004014668520539999,0,265,0,0.699999988079071,2.854199171066284
HARV,0,2021-05-02T12:00:00Z,280.6033935546875,98887.1484375,0.46538758277893066,0.003029473591595888,65,245.54681396484375,0,0.3199999928474426,5.64267110824585
HARV,0,2021-05-02T18:00:00Z,287.76177978515625,98657.4296875,0.33418208360671997,0.003508961293846369,799,257,0,0.10000000149011612,4.684004306793213
HARV,0,2021-05-03T00:00:00Z,281.3999938964844,98677.4609375,0.5474028587341309,0.003771707881242037,426,280,0,0.6899999976158142,2.5520105361938477
HARV,0,2021-05-03T06:00:00Z,276.1592712402344,98715.578125,0.69781494140625,0.0033411013428121805,0,248,0,0.14000000059604645,2.1124987602233887
HARV,0,2021-05-03T12:00:00Z,279.9068298339844,98841.2109375,0.6150541305541992,0.0038207673933357,66,240,0,0,2.3479530811309814
HARV,0,2021-05-03T18:00:00Z,286.7033996582031,98600.9375,0.3354451656341553,0.003290032735094428,809,254,0,0,5.632029056549072
HARV,0,2021-05-04T00:00:00Z,280.4595642089844,98693.7421875,0.5357804298400879,0.0034612519666552544,470,262,0,0.2800000011920929,2.7308433055877686
HARV,0,2021-05-04T06:00:00Z,276.1000061035156,98782.625,0.7099999785423279,0.0033829924650490284,0,243,0,0.17000000178813934,2.665630340576172
HARV,0,2021-05-04T12:00:00Z,279.3999938964844,98889.078125,0.45900002121925354,0.0027504570316523314,57,236,0,0.49000000953674316,5.25414514541626
HARV,0,2021-05-04T18:00:00Z,287.98046875,98625.7890625,0.275381475687027,0.0029325552750378847,777,249.32537841796875,0,0.6200000047683716,4.76059627532959
HARV,0,2021-05-05T00:00:00Z,281.79998779296875,98669.1875,0.5787487626075745,0.004098435398191214,476,266,0,0.1599999964237213,1.9781579971313477
HARV,0,2021-05-05T06:00:00Z,277.6000061035156,98631.3046875,0.6687041521072388,0.0035469457507133484,0,262.5399169921875,0,0.6800000071525574,1.613760232925415
HARV,1,2021-04-19T06:00:00Z,277.41156005859375,97753.4296875,0.9333774447441101,0.004933938384056091,NaN,NaN,NaN,NaN,1.3847280740737915
HARV,1,2021-04-19T12:00:00Z,280.13714599609375,97941.7109375,0.7115551233291626,0.004533873405307531,34,263,0,0.7200000286102295,1.5648467540740967
HARV,1,2021-04-19T18:00:00Z,287.0271301269531,97717.6796875,0.6373785138130188,0.006454463582485914,710,282,8.796295878710225e-5,0.2800000011920929,3.336888074874878
HARV,1,2021-04-20T00:00:00Z,281.8659362792969,97857.4375,0.8813250064849854,0.006329603958874941,261,316,1.435185258742422e-4,0.8299999833106995,1.8989125490188599
HARV,1,2021-04-20T06:00:00Z,277.3157653808594,97908.2421875,0.8384517431259155,0.004394080024212599,0,261,0,0.09000000357627869,1.853390097618103
HARV,1,2021-04-20T12:00:00Z,281.2077331542969,98026.78125,0.7924069762229919,0.00543020386248827,47,250,0,0,2.6328487396240234
HARV,1,2021-04-20T18:00:00Z,286.4384460449219,98068.421875,0.6679199934005737,0.006486277561634779,537,311,1.3888889043300878e-5,0.7599999904632568,4.968163967132568
HARV,1,2021-04-21T00:00:00Z,280.8615417480469,98373.4296875,0.7311411499977112,0.0048747593536973,339,296.4617919921875,9.259259059035685e-6,0.7400000095367432,3.2461471557617188
HARV,1,2021-04-21T06:00:00Z,276.6225280761719,98394.125,0.858275294303894,0.0042623961344361305,0,291,2.7777778086601757e-5,1,3.065802812576294
HARV,1,2021-04-21T12:00:00Z,275.928955078125,98050.7421875,0.9528746008872986,0.004522118717432022,7,322,6.481481250375509e-5,1,3.6075966358184814
HARV,1,2021-04-21T18:00:00Z,280.4723815917969,97274.25,0.9822887182235718,0.0064557380974292755,52,335,2.453703782521188e-4,1,0.6890913248062134
HARV,1,2021-04-22T00:00:00Z,274.63525390625,97254.75,0.9316924214363098,0.004063789267092943,26,331,4.4907405390404165e-4,0.9700000286102295,4.584376335144043
HARV,1,2021-04-22T06:00:00Z,271.2905578613281,97473.9921875,0.6762768626213074,0.0023055030032992363,0,234,0,0.23999999463558197,7.426898956298828
HARV,1,2021-04-22T12:00:00Z,272.7088623046875,97830.0234375,0.43679001927375793,0.001645434065721929,54,203,0,0,6.799981117248535
HARV,1,2021-04-22T18:00:00Z,278.946533203125,97926.640625,0.39929330348968506,0.0023410699795931578,789,213,0,0,6.535416603088379
HARV,1,2021-04-23T00:00:00Z,274.07989501953125,97947.265625,0.6689428091049194,0.0027816237416118383,449,232,0,0.10999999940395355,2.442650079727173
HARV,1,2021-04-23T06:00:00Z,270.7405090332031,98032.34375,0.8070495128631592,0.002627256792038679,0,243,0,0.6600000262260437,2.2094998359680176
HARV,1,2021-04-23T12:00:00Z,275.8594665527344,98256.4375,0.647590696811676,0.003049069782719016,53,219,0,0,4.774693965911865
HARV,1,2021-04-23T18:00:00Z,281.6470947265625,98190.53125,0.5980381965637207,0.004212137311697006,697,260,0,0.27000001072883606,7.181678771972656
HARV,1,2021-04-24T00:00:00Z,279.1524963378906,98142.2890625,0.8093041777610779,0.004809683654457331,335,282.32537841796875,0,0.38999998569488525,2.903883218765259
HARV,1,2021-04-24T06:00:00Z,277.70001220703125,98199.7421875,0.896160900592804,0.004811519291251898,0,274.20880126953125,0,0.8399999737739563,2.7911248207092285
HARV,1,2021-04-24T12:00:00Z,280.1752624511719,98111.3671875,0.7072625756263733,0.004510438069701195,31,297,0,1,4.774951457977295
HARV,1,2021-04-24T18:00:00Z,284.1000061035156,97792.5546875,0.5986027121543884,0.004993036855012178,436,308,2.7777778086601757e-5,0.8999999761581421,5.033427715301514
HARV,1,2021-04-25T00:00:00Z,280.70001220703125,97598.0546875,0.830232560634613,0.0055204215459525585,343,301.02197265625,2.7777778086601757e-5,0.8700000047683716,3.256016254425049
HARV,1,2021-04-25T06:00:00Z,274.9447021484375,97873.4296875,0.7049645185470581,0.0031220957171171904,0,283,1.851851811807137e-5,0.550000011920929,6.309502601623535
HARV,1,2021-04-25T12:00:00Z,276.6000061035156,98527.6796875,0.5572980642318726,0.0027570154052227736,56,226,0,0,6.470271110534668
HARV,1,2021-04-25T18:00:00Z,284.5,98690.765625,0.3464806377887726,0.0029371031560003757,794,232,0,0,5.571322441101074
HARV,1,2021-04-26T00:00:00Z,279.9045715332031,98860.828125,0.6537007689476013,0.004059996921569109,438,264,0,0.7300000190734863,1.882630705833435
HARV,1,2021-04-26T06:00:00Z,277.6000061035156,98957.4765625,0.7380008101463318,0.003902448108419776,0,281,0,1,1.2563363313674927
HARV,1,2021-04-26T12:00:00Z,279.70001220703125,98912.0625,0.5852159261703491,0.003580991178750992,23,290,0,1,4.04423189163208
HARV,1,2021-04-26T18:00:00Z,278.8999938964844,98579.7421875,0.8699254393577576,0.005058639217168093,232,323,5.092592618893832e-5,1,4.0539045333862305
HARV,1,2021-04-27T00:00:00Z,278.1169738769531,98386.515625,0.9585500359535217,0.005289973225444555,46,331,7.407407247228548e-5,1,4.323587894439697
HARV,1,2021-04-27T06:00:00Z,276.70001220703125,98577.6953125,0.9752815961837769,0.004862714558839798,0,324,0,0.9100000262260437,2.3030080795288086
HARV,1,2021-04-27T12:00:00Z,279.5523376464844,98836.4921875,0.8389999866485596,0.005090522579848766,52,299,0,0.6600000262260437,1.2410694360733032
HARV,1,2021-04-27T18:00:00Z,295.2112731933594,98703.078125,0.36270397901535034,0.00608566589653492,778,277,0,0.019999999552965164,0.7011365294456482
HARV,1,2021-04-28T00:00:00Z,285.6239013671875,98651.265625,0.6899389624595642,0.006314035505056381,448,302,0,0,1.39527428150177
HARV,1,2021-04-28T06:00:00Z,280.0030212402344,98658.4921875,0.9207761287689209,0.005775348283350468,0,282,0,0,2.149890184402466
HARV,1,2021-04-28T12:00:00Z,284.1000061035156,98640.890625,0.7449986934661865,0.006165079772472382,58,274,0,0,2.948421001434326
HARV,1,2021-04-28T18:00:00Z,294.48681640625,98407.828125,0.43786999583244324,0.0070535591803491116,772,300,0,0.5299999713897705,5.394278049468994
HARV,1,2021-04-29T00:00:00Z,285.51824951171875,98144.2578125,0.6999122500419617,0.006394174415618181,449,303,0,0.23999999463558197,4.102412700653076
HARV,1,2021-04-29T06:00:00Z,284.8146667480469,98016.8359375,0.8586528897285461,0.0075037297792732716,0,337,0,0.5600000023841858,4.888854503631592
HARV,1,2021-04-29T12:00:00Z,287.1188049316406,97625.265625,0.9812854528427124,0.01002749428153038,2,374,7.407407247228548e-5,1,6.314420700073242
HARV,1,2021-04-29T18:00:00Z,284.3000183105469,97907.8515625,0.5259804129600525,0.004439215641468763,199,349,8.333333971677348e-5,0.8299999833106995,8.362685203552246
HARV,1,2021-04-30T00:00:00Z,280.318359375,98401.515625,0.5370226502418518,0.0034460844472050667,468,254,0,0,5.459887504577637
HARV,1,2021-04-30T06:00:00Z,275.9279479980469,98738.8515625,0.5913666486740112,0.0027837934903800488,0,237,0,0,6.573201656341553
HARV,1,2021-04-30T12:00:00Z,277.2405090332031,99228.7578125,0.4960034191608429,0.0025484543293714523,64,226,0,0,6.59368896484375
HARV,1,2021-04-30T18:00:00Z,285.780517578125,99114.765625,0.34773945808410645,0.0031941647175699472,807,240,0,0,6.327367305755615
HARV,1,2021-05-01T00:00:00Z,282.3526306152344,98967.7734375,0.6117646098136902,0.00448444252833724,465,266,0,0.23000000417232513,3.2395436763763428
HARV,1,2021-05-01T06:00:00Z,279.1000061035156,98753.2890625,0.7064558267593384,0.004155720118433237,0,275,0,0.75,2.27730655670166
HARV,1,2021-05-01T12:00:00Z,282.6000061035156,98436.8203125,0.6600786447525024,0.004947769921272993,61,263,0,0.20999999344348907,2.2907187938690186
HARV,1,2021-05-01T18:00:00Z,291.5000305175781,97639.390625,0.3869999945163727,0.005214518401771784,773,286,0,0.25999999046325684,4.7403950691223145
HARV,1,2021-05-02T00:00:00Z,284.8796691894531,97219.8203125,0.7452344298362732,0.006590577308088541,282,348,0,0.9700000286102295,5.847058296203613
HARV,1,2021-05-02T06:00:00Z,276.3999938964844,97305.390625,0.6137564778327942,0.0030318517237901688,0,281,0,1,6.502340316772461
HARV,1,2021-05-02T12:00:00Z,275.8809509277344,97387.7421875,0.5659237504005432,0.0026918414514511824,67,230,0,0.5,6.8847832679748535
HARV,1,2021-05-02T18:00:00Z,282.90582275390625,97440.96875,0.2744278013706207,0.002117546508088708,820,231,0,0,8.634278297424316
HARV,1,2021-05-03T00:00:00Z,276.88421630859375,97866.59375,0.42746248841285706,0.002171288477256894,486,230,0,0,2.944242238998413
HARV,1,2021-05-03T06:00:00Z,273.11578369140625,98364.8984375,0.5650514364242554,0.0021813150960952044,0,219,0,0,3.8974685668945312
HARV,1,2021-05-03T12:00:00Z,276.7236328125,98634.03125,0.4620000123977661,0.0023024564143270254,67,219,0,0.10000000149011612,4.127227783203125
HARV,1,2021-05-03T18:00:00Z,287.9144287109375,98548.125,0.2540874779224396,0.0026960312388837337,814,241.21356201171875,0,0.14000000059604645,2.3664584159851074
HARV,1,2021-05-04T00:00:00Z,282.57879638671875,98426.3046875,0.5128877758979797,0.00383681314997375,338,311,0,0.9900000095367432,3.9215269088745117
HARV,1,2021-05-04T06:00:00Z,276.79998779296875,98351.890625,0.9765903353691101,0.004915079101920128,0,324,1.2962962500751019e-4,1,1.188472867012024
HARV,1,2021-05-04T12:00:00Z,276.5956115722656,98163.515625,0.9730000495910645,0.004835990257561207,4,327,3.009259235113859e-4,1,3.8756332397460938
HARV,1,2021-05-04T18:00:00Z,280.6112976074219,97960.984375,0.8110649585723877,0.005339954048395157,226,332,4.6296295295178425e-6,0.9900000095367432,2.9786927700042725
HARV,1,2021-05-05T00:00:00Z,278.82257080078125,98007.9609375,0.9150406718254089,0.005324254278093576,53,339.3822021484375,4.6296295295178425e-6,1,2.079380750656128
HARV,1,2021-05-05T06:00:00Z,278.70001220703125,97918.7578125,0.9850112199783325,0.005689323879778385,0,336,1.851851811807137e-5,1,1.2034052610397339
HARV,2,2021-04-19T06:00:00Z,276.806640625,97754.1796875,0.8681899309158325,0.004396907519549131,NaN,NaN,NaN,NaN,1.6942789554595947
HARV,2,2021-04-19T12:00:00Z,279.6705322265625,97906.328125,0.6828321218490601,0.0042142970487475395,34,258,0,0.6700000166893005,1.8342492580413818
HARV,2,2021-04-19T18:00:00Z,287.44073486328125,97677.8984375,0.5585655570030212,0.005810222588479519,727,275,4.166666985838674e-5,0.3499999940395355,3.6581735610961914
HARV,2,2021-04-20T00:00:00Z,281.98663330078125,97636.4296875,0.8712589144706726,0.006322831381112337,331,309,1.435185258742422e-4,1,1.6706078052520752
HARV,2,2021-04-20T06:00:00Z,277.7348327636719,97676.9375,0.9120666980743408,0.004935499746352434,0,260,0,0,1.8630883693695068
HARV,2,2021-04-20T12:00:00Z,281.40777587890625,97744.7421875,0.8349999785423279,0.005818487145006657,47,252,0,0,3.2064919471740723
HARV,2,2021-04-20T18:00:00Z,285.8077392578125,97751.140625,0.6859251260757446,0.006412372924387455,475,311,1.851851811807137e-5,0.7900000214576721,6.1297760009765625
HARV,2,2021-04-21T00:00:00Z,280.6000061035156,98066.109375,0.5562446117401123,0.003651762381196022,369,286,4.6296295295178425e-6,0.3199999928474426,3.8380861282348633
HARV,2,2021-04-21T06:00:00Z,275.5131530761719,98250.9609375,0.6869032979011536,0.00315590831451118,0,253,0,0.550000011920929,0.35652634501457214
HARV,2,2021-04-21T12:00:00Z,276.0483093261719,97895.34375,0.9599999785423279,0.004602169618010521,3,322,3.2407406251877546e-4,1,2.4135191440582275
HARV,2,2021-04-21T18:00:00Z,280.70343017578125,97236.0546875,0.98630690574646,0.006588409189134836,111,333,1.7129629850387573e-4,1,2.0426628589630127
HARV,2,2021-04-22T00:00:00Z,281.2521667480469,96704.6328125,0.9434528350830078,0.0065780808217823505,39,352,2.3425926337949932e-4,1,4.10914421081543
HARV,2,2021-04-22T06:00:00Z,271.68115234375,96969.890625,0.8251651525497437,0.002911207964643836,0,272,0,0.7799999713897705,7.224386692047119
HARV,2,2021-04-22T12:00:00Z,273.3000183105469,97193.9296875,0.6159999966621399,0.0024394034408032894,52,214,0,0.019999999552965164,7.461144924163818
HARV,2,2021-04-22T18:00:00Z,279.5140075683594,97219.5,0.46228983998298645,0.002840135945007205,676,264,1.851851811807137e-5,0.8299999833106995,8.290565490722656
HARV,2,2021-04-23T00:00:00Z,276.02099609375,97455.2265625,0.5441506505012512,0.0026121772825717926,367,256,1.3888889043300878e-5,0.6200000047683716,5.776376724243164
HARV,2,2021-04-23T06:00:00Z,274.6619567871094,97574.0234375,0.7724509239196777,0.0033632018603384495,0,238,0,0.4399999976158142,5.399626731872559
HARV,2,2021-04-23T12:00:00Z,278.3944091796875,97830.0625,0.6783149838447571,0.003834761446341872,45,247,0,0.3499999940395355,7.444672584533691
HARV,2,2021-04-23T18:00:00Z,286.07684326171875,97831.625,0.5320376753807068,0.005053882021456957,603,295,4.6296295295178425e-6,0.5899999737739563,6.207254886627197
HARV,2,2021-04-24T00:00:00Z,282.3319396972656,98002.0546875,0.7981721758842468,0.005905377212911844,397,291,2.3148148102336563e-5,0.46000000834465027,3.897318124771118
HARV,2,2021-04-24T06:00:00Z,278.5337829589844,98273.1484375,0.9007952809333801,0.005122905597090721,0,264,0,0,3.6433725357055664
HARV,2,2021-04-24T12:00:00Z,281.3874206542969,98492.1171875,0.7251543402671814,0.005005320999771357,53,256,0,0,2.781102418899536
HARV,2,2021-04-24T18:00:00Z,291.6142883300781,98360.1640625,0.41048580408096313,0.005530990660190582,763,281,0,0,4.072312831878662
HARV,2,2021-04-25T00:00:00Z,286.4056091308594,98166.1796875,0.6753653883934021,0.0065382299944758415,351,331,0,0.7699999809265137,1.6593024730682373
HARV,2,2021-04-25T06:00:00Z,281.89739990234375,98110.0234375,0.7559435963630676,0.005423706490546465,0,311.2254638671875,0,1,2.5395076274871826
HARV,2,2021-04-25T12:00:00Z,282.40447998046875,98006.171875,0.9077030420303345,0.006751830689609051,6,334,1.3888889043300878e-5,1,2.650513172149658
HARV,2,2021-04-25T18:00:00Z,288.4195556640625,97988.3046875,0.7129663825035095,0.007884485647082329,226,347.87103271484375,1.3888889043300878e-5,1,3.8216562271118164
HARV,2,2021-04-26T00:00:00Z,283.94927978515625,98177.21875,0.8928313255310059,0.007354595698416233,286,330.11273193359375,2.7777778086601757e-5,1,0.6227720975875854
HARV,2,2021-04-26T06:00:00Z,281.29901123046875,98409.296875,0.8462366461753845,0.005813846364617348,0,320,0,1,4.725450038909912
HARV,2,2021-04-26T12:00:00Z,279.509765625,98709.578125,0.6251292824745178,0.0037836439441889524,8,331.88726806640625,0,1,5.865670204162598
HARV,2,2021-04-26T18:00:00Z,283.4630432128906,98711.3359375,0.4666661322116852,0.0036931701470166445,612,291.24749755859375,0,0.9700000286102295,7.6588006019592285
HARV,2,2021-04-27T00:00:00Z,278.2506103515625,98921.53125,0.6633854508399963,0.0036716912873089314,436,265,0,0.1599999964237213,6.888190269470215
HARV,2,2021-04-27T06:00:00Z,277.34979248046875,99147.5625,0.7420000433921814,0.003847899381071329,0,259,0,0.07999999821186066,5.8181071281433105
HARV,2,2021-04-27T12:00:00Z,278.10540771484375,99461.234375,0.7242960333824158,0.003947599790990353,32,305,0,0.6600000262260437,5.969897270202637
HARV,2,2021-04-27T18:00:00Z,280.5469665527344,99666.703125,0.6751159429550171,0.004347032401710749,231,330,0,0.9599999785423279,5.795488357543945
HARV,2,2021-04-28T00:00:00Z,277.9516296386719,99702.0234375,0.8026014566421509,0.004318237770348787,279,308.32537841796875,0,0.6899999976158142,4.081891059875488
HARV,2,2021-04-28T06:00:00Z,276.9762878417969,99816.2890625,0.896909773349762,0.004502242896705866,0,273,0,0.2199999988079071,4.233908176422119
HARV,2,2021-04-28T12:00:00Z,279.8488464355469,99989.3046875,0.8967958688735962,0.005490658804774284,11,340,0,1,3.013211488723755
HARV,2,2021-04-28T18:00:00Z,285.19305419921875,100073.015625,0.8181699514389038,0.007178685162216425,253,356,0,0.9800000190734863,4.389248847961426
HARV,2,2021-04-29T00:00:00Z,283.8114929199219,100034.6171875,0.9622857570648193,0.007710165344178677,307,337,0,0.6000000238418579,2.4992682933807373
HARV,2,2021-04-29T06:00:00Z,282.3999938964844,99989.3671875,0.9843746423721313,0.007176590617746115,0,332,0,0.7400000095367432,2.253251075744629
HARV,2,2021-04-29T12:00:00Z,283.5157775878906,100076.7265625,0.9591917991638184,0.007531323004513979,13,360,0,1,2.084912061691284
HARV,2,2021-04-29T18:00:00Z,293.60003662109375,99770.4296875,0.598588764667511,0.009016338735818863,531,355,0,0.7300000190734863,3.7081410884857178
HARV,2,2021-04-30T00:00:00Z,287.45709228515625,99481.484375,0.8557146191596985,0.008764716796576977,378,348,0,0.46000000834465027,2.372990608215332
HARV,2,2021-04-30T06:00:00Z,281.95721435546875,99404.8671875,0.9907194375991821,0.007050943560898304,0,295,0,0.14000000059604645,0.8757942914962769
HARV,2,2021-04-30T12:00:00Z,285.5962219238281,99308.8203125,0.9578930139541626,0.008704962208867073,10,367,0,0.949999988079071,1.8016366958618164
HARV,2,2021-04-30T18:00:00Z,292.7167663574219,99035.3359375,0.7032588720321655,0.010109873488545418,314,371,2.3148148102336563e-5,0.9200000166893005,3.8165578842163086
