time,siteID,gcc_90,gcc_sd
2018-02-04,STEI,0.34575,1.6895839362254626e-4
2018-02-05,STEI,0.34544,1.5680129632950117e-4
2018-02-06,STEI,0.34517,8.113610635902558e-5
2018-02-07,STEI,0.34536,6.301688792114696e-5
2018-02-08,STEI,0.34534,6.63694052947733e-5
2018-02-09,STEI,0.34528,8.008787011011106e-5
2018-02-10,STEI,0.34558,1.1860261896134797e-4
2018-02-11,STEI,0.34544,9.963214791401937e-5
2018-02-12,STEI,0.34514,5.760426571507198e-5
2018-02-13,STEI,0.34584,3.1021284398205165e-4
2018-02-14,STEI,0.34624,1.0249380469082158e-4
2018-02-15,STEI,0.346,4.384888707777197e-4
2018-02-16,STEI,0.34538,8.383268078348473e-5
2018-02-17,STEI,0.34435,2.12823679056979e-4
2018-02-18,STEI,0.34442,1.601210001651265e-4
2018-02-19,STEI,0.34821,6.826815374921561e-4
2018-02-20,STEI,0.34615,3.8863702177466703e-4
2018-02-21,STEI,0.34549,9.93653329273193e-5
2018-02-22,STEI,0.34616,9.805071782147736e-5
2018-02-23,STEI,0.34593,1.5676301625481054e-4
2018-02-24,STEI,0.34755,2.538710776784764e-4
2018-02-25,STEI,0.34622000000000003,1.2970453078486893e-4
2018-02-26,STEI,0.34629,8.381967038146436e-5
2018-02-27,STEI,0.34635,9.616554816077075e-5
2018-02-28,STEI,0.34628,7.139451759664514e-5
2018-03-01,STEI,0.34701,2.8771504043027135e-4
2018-03-02,STEI,0.34606,4.2662816577993285e-5
2018-03-03,STEI,0.34558,1.2086187765125355e-4
2018-03-04,STEI,0.34526,1.537013550057819e-4
2018-03-05,STEI,0.34485,3.9784603780346336e-4
2018-03-06,STEI,0.34596,2.0241940295801945e-4
2018-03-07,STEI,0.34515,3.463754009269992e-4
2018-03-08,STEI,0.34385,6.059176208571857e-5
2018-03-09,STEI,0.34549,1.1934175928903797e-4
2018-03-10,STEI,0.34522,3.0266840480182492e-5
2018-03-11,STEI,0.34569,3.270405953706796e-4
2018-03-12,STEI,0.34565,1.2951640822691748e-4
2018-03-13,STEI,0.3448,8.602182921816803e-5
2018-03-14,STEI,0.34534,5.600801691886294e-5
2018-03-15,STEI,0.34514,7.308570590863066e-5
2018-03-16,STEI,0.34545,3.1542003094022614e-5
2018-03-17,STEI,0.34566,2.8338334892687914e-5
2018-03-18,STEI,0.34606,1.1438250365705896e-4
2018-03-19,STEI,0.34556,9.891196663123393e-5
2018-03-20,STEI,0.34529,8.217005760827326e-5
2018-03-21,STEI,0.34535,4.8191069542736126e-5
2018-03-22,STEI,0.34536,5.856093634246639e-5
2018-03-23,STEI,0.34544,4.2046796087515594e-5
2018-03-24,STEI,0.34537,5.264116492725386e-5
2018-03-25,STEI,0.3457,5.171784123531692e-5
2018-03-26,STEI,0.34586,6.485001848850037e-5
2018-03-27,STEI,0.34527,7.675990662647322e-5
2018-03-28,STEI,0.34622000000000003,6.440546307162085e-5
2018-03-29,STEI,0.34597,1.1335784048754873e-4
2018-03-30,STEI,0.34601,1.35235039536237e-4
2018-03-31,STEI,0.34827,6.221936387344542e-4
2018-04-01,STEI,0.34485,5.436221677088671e-5
2018-04-02,STEI,0.34553,1.3647821235999433e-4
2018-04-03,STEI,0.3482,2.4840717068752143e-4
2018-04-04,STEI,0.34561,2.5439171145527986e-4
2018-04-05,STEI,0.345,7.678116265579955e-5
2018-04-06,STEI,0.34515,4.2902304823677173e-4
2018-04-07,STEI,0.34466,8.97424887425867e-5
2018-04-08,STEI,0.34511,4.483120269068728e-5
2018-04-09,STEI,0.34525,5.0558109626248495e-5
2018-04-10,STEI,0.34539,8.094103674015997e-5
2018-04-11,STEI,0.34568,1.1283858075197894e-4
2018-04-12,STEI,0.34565,2.940654959670905e-4
2018-04-13,STEI,0.34654,2.830909740557599e-4
2018-04-14,STEI,0.34744,6.2811270144321e-4
2018-04-15,STEI,0.35023,6.509841704711901e-4
2018-04-16,STEI,0.34539,6.703181090697409e-5
2018-04-17,STEI,0.34484,8.671858308956486e-5
2018-04-18,STEI,0.34483,1.0387639632893807e-4
2018-04-19,STEI,0.3455,6.89835265753624e-5
2018-04-20,STEI,0.34581,6.68306296635278e-5
2018-04-21,STEI,0.34597,9.619711056799421e-5
2018-04-22,STEI,0.34626,4.738379986658442e-5
2018-04-23,STEI,0.34652,1.099593616955343e-4
2018-04-24,STEI,NA,NA
2018-04-25,STEI,NA,NA
2018-04-26,STEI,NA,NA
2018-04-27,STEI,NA,NA
2018-04-28,STEI,NA,NA
2018-04-29,STEI,NA,NA
2018-04-30,STEI,NA,NA
2018-05-01,STEI,NA,NA
2018-05-02,STEI,0.3479,9.867200045336863e-5
2018-05-03,STEI,NA,NA
2018-05-04,STEI,0.34703,6.604054799584717e-4
2018-05-05,STEI,0.34744,4.18051310199149e-5
2018-05-06,STEI,0.34782,4.703938428029153e-5
2018-05-07,STEI,0.34907,8.863684220411211e-5
2018-05-08,STEI,0.36965,0.0012057706716673221
2018-05-09,STEI,0.38512,5.04704075752942e-4
2018-05-10,STEI,0.37049,9.215596194739152e-4
2018-05-11,STEI,0.37062,7.53963252501361e-4
2018-05-12,STEI,0.37512,5.726226883955131e-4
2018-05-13,STEI,0.37661,0.0019303788699715487
2018-05-14,STEI,0.40506,0.001327279415394736
2018-05-15,STEI,0.39648,0.0012708267410289568
2018-05-16,STEI,0.45063,0.009212767491068561
2018-05-17,STEI,0.42847,0.0016385844891745073
2018-05-18,STEI,0.4269,0.00575735472492111
2018-05-19,STEI,0.45489,0.001567474245467555
2018-05-20,STEI,0.437,0.0016057322825631078
2018-05-21,STEI,0.45639,0.00194554117123735
2018-05-22,STEI,0.45775,0.0016399965680651074
2018-05-23,STEI,0.45145,0.0024268423488398344
2018-05-24,STEI,0.46063,0.0019431886376861708
2018-05-25,STEI,0.4582,0.0015130370972157383
2018-05-26,STEI,0.44022,0.004239945855497568
2018-05-27,STEI,0.44427,0.0017300054906129664
2018-05-28,STEI,0.44515,6.758350831318518e-4
2018-05-29,STEI,0.4417,0.001426116389903354
2018-05-30,STEI,0.44293,3.1784863552018495e-4
2018-05-31,STEI,0.44261,4.263090016618957e-4
2018-06-01,STEI,0.44007,0.0017257503004756648
2018-06-02,STEI,0.44122,7.105734390229405e-4
2018-06-03,STEI,0.43625,2.7524835835206874e-4
2018-06-04,STEI,0.43599,0.0012213002666111546
2018-06-05,STEI,0.42061,0.0030733277013022865
2018-06-06,STEI,0.43566,7.232853866989409e-4
2018-06-07,STEI,0.42901,7.710974635980576e-4
2018-06-08,STEI,0.43575,6.271429954441751e-4
2018-06-09,STEI,0.43295,0.0012856768408832991
2018-06-10,STEI,0.42705,5.163741469049754e-4
2018-06-11,STEI,0.42935,8.352540368788816e-4
2018-06-12,STEI,0.43502,3.9387879830616283e-4
2018-06-13,STEI,0.41868,0.0027972920961208984
2018-06-14,STEI,0.42959,0.0018462965557669011
2018-06-15,STEI,0.45192,0.00478034344253334
2018-06-16,STEI,0.43613,0.0014147740132513886
2018-06-17,STEI,0.43968,0.0013348560573625717
2018-06-18,STEI,0.4355,4.132608011848242e-4
2018-06-19,STEI,0.42975,6.499373859952063e-4
2018-06-20,STEI,0.42707,0.0012851334332373838
2018-06-21,STEI,0.42425,0.0012773478237571513
2018-06-22,STEI,0.41812,7.494415542691223e-4
2018-06-23,STEI,0.41568,0.0024886541698562444
2018-06-24,STEI,0.42794,0.0018113223803934745
2018-06-25,STEI,0.42185,0.001106419560970418
2018-06-26,STEI,0.43098,6.952758653797687e-4
2018-06-27,STEI,0.42618,0.0010219751185117758
2018-06-28,STEI,0.42252,0.0027259555152313875
2018-06-29,STEI,0.41854,0.0010453704891529273
2018-06-30,STEI,0.42966,0.002236666994089421
2018-07-01,STEI,0.43,6.836083447264083e-4
2018-07-02,STEI,0.40875,0.002599778522434998
2018-07-03,STEI,0.41897,8.267545162888876e-4
2018-07-04,STEI,0.42878,5.620345054408436e-4
2018-07-05,STEI,0.42369,0.0037391046323188917
2018-07-06,STEI,0.40734,0.0015976586783956932
2018-07-07,STEI,0.40715,0.0012717376364322888
2018-07-08,STEI,0.40793,0.0019609880995382556
2018-07-09,STEI,0.42422,4.928329120337616e-4
2018-07-10,STEI,0.42316,9.300519748478478e-4
2018-07-11,STEI,0.42406,3.710893043954951e-4
2018-07-12,STEI,0.42977,3.6719397309534663e-4
2018-07-13,STEI,0.42819,3.199212683758011e-4
2018-07-14,STEI,0.42425,0.0032295892312256976
2018-07-15,STEI,0.42409,5.04473973762854e-4
2018-07-16,STEI,0.41844,0.0025185978606505413
2018-07-17,STEI,0.4178,0.0023284467013046086
2018-07-18,STEI,0.40865,0.0030200296085181964
2018-07-19,STEI,0.42236,0.0013297272084828492
2018-07-20,STEI,0.4288,3.535608367821922e-4
2018-07-21,STEI,0.42731,4.2242411466802434e-4
2018-07-22,STEI,0.42619,0.0013016981687199976
2018-07-23,STEI,0.41368,0.0012725257545206604
2018-07-24,STEI,0.41435,0.0022835559005683313
2018-07-25,STEI,0.42543,0.0015368281674691196
2018-07-26,STEI,0.42013,4.204883827170482e-4
2018-07-27,STEI,0.41988,1.8324938288172957e-4
2018-07-28,STEI,0.41948,0.0013338107603741212
2018-07-29,STEI,0.41879,5.955135379464848e-4
2018-07-30,STEI,0.41582,0.0039094695242214515
2018-07-31,STEI,0.41249,0.0043617747850513994
2018-08-01,STEI,0.42372,0.0011963912137451236
2018-08-02,STEI,0.4214,4.6916667592223737e-4
2018-08-03,STEI,0.42848,0.004058900211151008
2018-08-04,STEI,0.42404,8.68591199023115e-4
2018-08-05,STEI,0.42098,5.619322044953295e-4
2018-08-06,STEI,0.42019,5.991619330705331e-4
2018-08-07,STEI,0.41902,5.332108672744674e-4
2018-08-08,STEI,0.41426,0.0013040928076714458
2018-08-09,STEI,0.42123,2.459504546091616e-4
2018-08-10,STEI,0.41797,0.0033511587685821323
2018-08-11,STEI,0.40725,0.0014251520935661267
2018-08-12,STEI,0.40525,5.133565717860443e-4
2018-08-13,STEI,0.40685,0.0014821637294227378
2018-08-14,STEI,0.41712,8.391651828344848e-4
2018-08-15,STEI,0.4185,1.5004407515725274e-4
2018-08-16,STEI,0.41794,8.37479338764335e-4
2018-08-17,STEI,0.4107,9.169198847784109e-4
2018-08-18,STEI,0.41948,5.007125844682707e-4
2018-08-19,STEI,0.41246,0.001020835074128734
2018-08-20,STEI,0.41904,2.790630065642083e-4
2018-08-21,STEI,0.42022,0.0019789590403202725
2018-08-22,STEI,0.39751,0.00390235384749004
2018-08-23,STEI,0.40169,0.0026522686181563765
2018-08-24,STEI,0.4221,9.92012791227606e-4
2018-08-25,STEI,0.41715,8.251436050649422e-4
2018-08-26,STEI,0.42102,0.0012788458163675634
2018-08-27,STEI,0.41812,7.673741455011881e-4
2018-08-28,STEI,0.41946,0.0010760289473384032
2018-08-29,STEI,0.41106,0.0011792114113478816
2018-08-30,STEI,0.40859,0.0011355101099487883
2018-08-31,STEI,0.4135,5.759627609844266e-4
2018-09-01,STEI,0.41408,0.0010411254367760135
2018-09-02,STEI,0.4164,5.035074755742785e-4
2018-09-03,STEI,0.41179,3.520248721500244e-4
2018-09-04,STEI,0.41646,8.93309005659209e-4
2018-09-05,STEI,0.41546,5.339108310478397e-4
2018-09-06,STEI,0.3925,0.0014956581105565164
2018-09-07,STEI,0.39436,0.0041015088512817875
2018-09-08,STEI,0.39792,0.003064417023094046
2018-09-09,STEI,0.38974,0.00344301048953099
2018-09-10,STEI,0.39018,0.0012814931845471652
2018-09-11,STEI,0.3906,0.005251582980630594
2018-09-12,STEI,0.39267,0.0024992503329876225
2018-09-13,STEI,0.38513,0.004512174415140995
2018-09-14,STEI,0.39821,7.157594636439744e-4
2018-09-15,STEI,0.40044,0.0014421571569375226
2018-09-16,STEI,0.38707,0.003572458485555911
2018-09-17,STEI,0.39119,0.0016108209646016017
2018-09-18,STEI,0.39789,6.239615385844352e-4
2018-09-19,STEI,0.40033,3.574649998565546e-4
2018-09-20,STEI,0.40473,5.163175106818829e-4
2018-09-21,STEI,0.39654,0.003451108443289914
2018-09-22,STEI,0.37895,0.006067842267735899
2018-09-23,STEI,0.37854,0.002853389960688011
2018-09-24,STEI,0.38114,6.893940551421227e-4
2018-09-25,STEI,0.38312,6.045139265119836e-4
2018-09-26,STEI,0.36926,0.0011204430428383716
2018-09-27,STEI,0.37225,6.591392733198738e-4
2018-09-28,STEI,0.36473,0.001508028257192088
2018-09-29,STEI,0.36319,3.593162582870277e-4
2018-09-30,STEI,0.36348,3.417416830870689e-4
2018-10-01,STEI,0.3674,9.72355440176485e-4
2018-10-02,STEI,0.36081,0.001542664498555036
2018-10-03,STEI,0.36496,0.001926247276812751
2018-10-04,STEI,0.34847,0.0012978723719524765
2018-10-05,STEI,0.34696,5.89278349391202e-4
2018-10-06,STEI,0.34481,2.6112346286219295e-4
2018-10-07,STEI,0.34468,3.2779683914750836e-4
2018-10-08,STEI,0.34357,2.780812067562694e-4
2018-10-09,STEI,0.34354,4.2670331135154227e-4
2018-10-10,STEI,0.34628,4.76949962720171e-4
2018-10-11,STEI,0.34643,1.666193266100877e-4
2018-10-12,STEI,0.34562,1.1977052889521281e-4
2018-10-13,STEI,0.34669,2.3038405911407522e-4
2018-10-14,STEI,0.34672,1.3658132659887824e-4
2018-10-15,STEI,0.34609,2.931992733237032e-4
2018-10-16,STEI,0.34515,3.273658478939828e-4
2018-10-17,STEI,0.3459,7.829631786895705e-4
2018-10-18,STEI,0.34553,0.0010917731737211454
2018-10-19,STEI,0.34645,5.912433198483503e-4
2018-10-20,STEI,0.34552,2.2303509378845404e-4
2018-10-21,STEI,0.34605,5.543225319141848e-4
2018-10-22,STEI,0.34504,6.921837670351753e-5
2018-10-23,STEI,0.34561,2.5874303697621584e-4
2018-10-24,STEI,0.34489,9.519925398438254e-5
2018-10-25,STEI,0.34562,7.517625547840745e-5
2018-10-26,STEI,0.34456,1.3590653450974098e-4
2018-10-27,STEI,0.34535,1.2459691908268874e-4
2018-10-28,STEI,0.34481,5.186167005031912e-4
2018-10-29,STEI,0.34461,5.425391549869061e-5
2018-10-30,STEI,0.34591,2.41833861844644e-4
2018-10-31,STEI,0.34501,9.985116270669036e-5
2018-11-01,STEI,0.3448,1.1242140111460967e-4
2018-11-02,STEI,0.3447,7.166567504454721e-5
2018-11-03,STEI,0.34484,1.6803643919685802e-4
2018-11-04,STEI,0.34925,6.416624594260901e-4
2018-11-05,STEI,0.34432,2.841541863718573e-4
2018-11-06,STEI,0.33721,1.3748240852219125e-4
2018-11-07,STEI,0.34563,1.994908058850112e-4
2018-11-08,STEI,0.34513,2.4584977078679444e-4
2018-11-09,STEI,0.34594,3.158946117208824e-4
2018-11-10,STEI,0.34625,2.882564964664283e-4
2018-11-11,STEI,0.34613,1.0758149450152825e-4
2018-11-12,STEI,0.34461,1.1471374132587552e-4
2018-11-13,STEI,0.34516,1.3972086458364065e-4
2018-11-14,STEI,0.3454,1.618081504468188e-4
2018-11-15,STEI,0.34618,2.2956363574647704e-4
2018-11-16,STEI,0.3438,1.0115283243787213e-4
2018-11-17,STEI,0.34462,2.817343052869203e-4
2018-11-18,STEI,0.34465,1.1138003338451804e-4
2018-11-19,STEI,0.34564,3.95290644814104e-4
2018-11-20,STEI,0.34544,3.9711104497459063e-4
2018-11-21,STEI,0.34507,3.054024470987014e-4
2018-11-22,STEI,0.34364,3.071738190375165e-5
2018-11-23,STEI,0.3452,1.5324655870557733e-4
2018-11-24,STEI,0.34523,0.0010458555183705464
2018-11-25,STEI,0.3432,5.636656991588864e-5
2018-11-26,STEI,0.34363,1.1406982465997585e-4
2018-11-27,STEI,0.34571,1.3578523859538518e-4
2018-11-28,STEI,0.34508,2.3743725615885003e-4
2018-11-29,STEI,0.34651,4.041381073295613e-4
2018-11-30,STEI,0.34436,8.541174225061735e-5
2018-12-01,STEI,0.34528,1.6156225059192993e-4
2018-12-02,STEI,0.34738,5.501819350293688e-4
2018-12-03,STEI,0.34389,1.9626446547494033e-4
2018-12-04,STEI,0.34415,1.223576824272996e-4
2018-12-05,STEI,0.34368,1.2370207791961998e-4
2018-12-06,STEI,0.34514,4.0171860391907357e-4
2018-12-07,STEI,0.34495,2.0656525973796955e-4
2018-12-08,STEI,0.34448,9.939191442497525e-5
2018-12-09,STEI,0.34463,2.974010581483534e-4
2018-12-10,STEI,0.34501,1.9731961434203045e-4
2018-12-11,STEI,0.34381,1.2831184111931077e-4
2018-12-12,STEI,0.34412,1.7787627091634197e-4
2018-12-13,STEI,0.34498,2.650213861220376e-4
2018-12-14,STEI,0.34489,1.0428686692122239e-4
2018-12-15,STEI,0.34519,2.1333363828634388e-4
2018-12-16,STEI,0.34482,1.87224149192392e-4
2018-12-17,STEI,0.34472,1.6220451187765294e-4
2018-12-18,STEI,0.34542,1.576232410606064e-4
2018-12-19,STEI,0.34464,1.8831416325288102e-4
2018-12-20,STEI,0.34524,1.7357412578737977e-4
2018-12-21,STEI,0.34304,2.0004832477403355e-4
2018-12-22,STEI,0.34334,1.0316876603756515e-4
2018-12-23,STEI,0.34423,2.4180195640738893e-4
2018-12-24,STEI,0.34369,1.362805988857316e-4
2018-12-25,STEI,0.34333,1.5667516896888562e-4
2018-12-26,STEI,0.34502,1.6724905051437075e-4
2018-12-27,STEI,0.34277,2.3583493362596585e-4
2018-12-28,STEI,0.34388,2.1971004640161212e-4
2018-12-29,STEI,0.3433,3.141028273073207e-4
2018-12-30,STEI,0.34507,4.3163528822468976e-4
2018-12-31,STEI,0.34321,6.283563268316824e-5
2019-01-01,STEI,0.34488,2.3546150948505648e-4
2019-01-02,STEI,0.34526,1.7767707924714728e-4
2019-01-03,STEI,0.34615,3.584661404896692e-4
2019-01-04,STEI,0.34556,2.550186835892478e-4
2019-01-05,STEI,0.34539,3.889120880673506e-4
2019-01-06,STEI,0.34482,2.7893880537288975e-4
2019-01-07,STEI,0.34231,2.1721340583276503e-4
2019-01-08,STEI,0.34513,4.234053512044444e-4
2019-01-09,STEI,0.34535,3.3743942404223533e-4
2019-01-10,STEI,0.34576,3.635948771557165e-4
2019-01-11,STEI,0.34592,2.168635656869337e-4
2019-01-12,STEI,0.3434,4.285488089268587e-5
2019-01-13,STEI,0.34496,2.951358905276566e-4
2019-01-14,STEI,0.34437,1.4620701007789948e-4
2019-01-15,STEI,0.34373,1.1737346638930963e-4
2019-01-16,STEI,0.3458,2.0549432684953745e-4
2019-01-17,STEI,0.34381,1.472870652563733e-4
2019-01-18,STEI,0.34406,2.078825217692509e-4
2019-01-19,STEI,0.34448,3.7479431093628547e-4
2019-01-20,STEI,0.34423,1.2964728445804483e-4
2019-01-21,STEI,0.34478,2.3400743490717245e-4
2019-01-22,STEI,0.34383,1.554016849119398e-4
2019-01-23,STEI,0.34324,7.713533296639988e-5
2019-01-24,STEI,0.34455,1.500596670443805e-4
2019-01-25,STEI,0.3439,8.666911979782936e-5
2019-01-26,STEI,0.34399,9.534727075704247e-5
2019-01-27,STEI,0.344,7.003831021633287e-5
2019-01-28,STEI,0.34461,9.290173874166057e-5
2019-01-29,STEI,0.34364,1.4070725725740308e-4
2019-01-30,STEI,0.344,1.1036697413444223e-4
2019-01-31,STEI,0.34402,1.2670641624782877e-4
2019-02-01,STEI,0.34493,1.5498895813205205e-4
2019-02-02,STEI,0.34523,1.6538504732154893e-4
2019-02-03,STEI,0.34607,2.5134864070384553e-4
2019-02-04,STEI,0.34374,1.4604397436723644e-4
2019-02-05,STEI,0.34722,5.042901659050743e-4
2019-02-06,STEI,0.34664,1.5319585436922805e-4
2019-02-07,STEI,0.34936,5.23110772207958e-4
2019-02-08,STEI,0.34772,5.160423080266533e-4
2019-02-09,STEI,0.34634,1.2743075590696104e-4
2019-02-10,STEI,0.34669,3.1037230046825716e-4
2019-02-11,STEI,0.34499,4.1085773892275964e-5
2019-02-12,STEI,0.3487,3.413085413642008e-4
2019-02-13,STEI,0.34693,1.6719227718713653e-4
2019-02-14,STEI,0.34595,2.011485226474735e-4
2019-02-15,STEI,0.34511,4.464142854856746e-5
2019-02-16,STEI,0.34561,1.2111320391792803e-4
2019-02-17,STEI,0.34454,2.9166349075044446e-4
2019-02-18,STEI,0.34501,8.432299417678501e-5
2019-02-19,STEI,0.34509,4.941453144943642e-5
2019-02-20,STEI,0.34753,2.171274430619338e-4
2019-02-21,STEI,0.34584,3.667307859830626e-4
2019-02-22,STEI,0.34572,8.4585606919618665e-05
2019-02-23,STEI,0.34773,3.422148895244799e-4
2019-02-24,STEI,0.34936,6.33909082517336e-4
2019-02-25,STEI,0.34451,8.152711080320966e-5
2019-02-26,STEI,0.34488,9.843287363601896e-5
2019-02-27,STEI,0.34652,3.0386650129990325e-4
2019-02-28,STEI,0.34532,3.9862395967190676e-5
2019-03-01,STEI,0.34566,2.851266413940552e-4
2019-03-02,STEI,0.34699,2.71962350335483e-4
2019-03-03,STEI,0.34404,4.288761297786872e-5
2019-03-04,STEI,0.3441,6.324422696892883e-5
2019-03-05,STEI,0.34448,1.6775108381899615e-4
2019-03-06,STEI,0.34458,1.0594327323081217e-4
2019-03-07,STEI,0.34445,4.848437997994967e-5
2019-03-08,STEI,0.34507,1.3377643396994486e-4
2019-03-09,STEI,0.34494,1.5765670403295015e-4
2019-03-10,STEI,0.34516,1.4970194060335063e-4
2019-03-11,STEI,0.34447,3.4978127276279396e-5
2019-03-12,STEI,0.34476,4.990807877018234e-5
2019-03-13,STEI,0.3458,2.37512620502489e-4
2019-03-14,STEI,0.34592,1.851934730193753e-4
2019-03-15,STEI,0.34407,6.121432738789217e-5
2019-03-16,STEI,0.34499,7.638122699155655e-5
2019-03-17,STEI,0.34511,7.686457744179357e-5
2019-03-18,STEI,0.34558,1.9837153350751071e-4
2019-03-19,STEI,0.34553,9.473830766261704e-5
2019-03-20,STEI,0.34536,1.701966977304954e-4
2019-03-21,STEI,0.34554,1.0016027971533221e-4
2019-03-22,STEI,0.34514,6.72758227488238e-5
2019-03-23,STEI,0.34544,5.9814765087290126e-5
2019-03-24,STEI,0.34566,1.8403215779325626e-4
2019-03-25,STEI,0.34526,6.103769661581381e-5
2019-03-26,STEI,0.3458,6.260176694383645e-5
2019-03-27,STEI,0.34662,2.01326442194097e-4
2019-03-28,STEI,0.3459,8.543287136813455e-5
2019-03-29,STEI,0.34542,9.43407718035511e-5
2019-03-30,STEI,0.3446,7.66347712416822e-5
2019-03-31,STEI,0.34513,2.2962171642304096e-4
2019-04-01,STEI,0.3449,4.8426776199338324e-5
2019-04-02,STEI,0.34572,1.0045325849795727e-4
