time,siteID,statistic,gcc_90,forecast,obs_flag,data_assimilation
2021-05-19,STEI,mean,0.40356272540579724,1,2,0
2021-05-20,STEI,mean,0.40909354948894283,1,2,0
2021-05-21,STEI,mean,0.41457308567251927,1,2,0
2021-05-22,STEI,mean,0.4200018095544849,1,2,0
2021-05-23,STEI,mean,0.4253801923225295,1,2,0
2021-05-24,STEI,mean,0.43070870079497087,1,2,0
2021-05-25,STEI,mean,0.43598779746127275,1,2,0
2021-05-26,STEI,mean,0.44121794052218655,1,2,0
2021-05-27,STEI,mean,0.4407071693770211,1,2,0
2021-05-28,STEI,mean,0.44020594004430935,1,2,0
2021-05-29,STEI,mean,0.439713912830956,1,2,0
2021-05-30,STEI,mean,0.4392307656896428,1,2,0
2021-05-31,STEI,mean,0.4387561930233776,1,2,0
2021-06-01,STEI,mean,0.4382899045893019,1,2,0
2021-06-02,STEI,mean,0.43783162449204727,1,2,0
2021-06-03,STEI,mean,0.43738109025801963,1,2,0
2021-06-04,STEI,mean,0.4369380519829432,1,2,0
2021-06-05,STEI,mean,0.43650227154582794,1,2,0
2021-06-06,STEI,mean,0.4360735218832568,1,2,0
2021-06-07,STEI,mean,0.43565158631853335,1,2,0
2021-06-08,STEI,mean,0.4352362579407957,1,2,0
2021-06-09,STEI,mean,0.43482733902970616,1,2,0
2021-06-10,STEI,mean,0.4344246405217668,1,2,0
2021-06-11,STEI,mean,0.4340279815147059,1,2,0
2021-06-12,STEI,mean,0.43363718880672825,1,2,0
2021-06-13,STEI,mean,0.43325209646773283,1,2,0
2021-06-14,STEI,mean,0.43287254543987796,1,2,0
2021-05-12,UKFS,mean,0.41179714285714286,1,2,0
2021-05-13,UKFS,mean,0.41361504369563734,1,2,0
2021-05-14,UKFS,mean,0.4154273261264371,1,2,0
2021-05-15,UKFS,mean,0.41723400751380346,1,2,0
2021-05-16,UKFS,mean,0.41903510516833153,1,2,0
2021-05-17,UKFS,mean,0.42083063634711637,1,2,0
2021-05-18,UKFS,mean,0.4226206182539182,1,2,0
2021-05-19,UKFS,mean,0.42440506803932737,1,2,0
2021-05-20,UKFS,mean,0.4261840028009284,1,2,0
2021-05-21,UKFS,mean,0.42584579285261115,1,2,0
2021-05-22,UKFS,mean,0.42551218388403744,1,2,0
2021-05-23,UKFS,mean,0.42518305585591065,1,2,0
2021-05-24,UKFS,mean,0.42485829332209596,1,2,0
2021-05-25,UKFS,mean,0.4245377851993326,1,2,0
2021-05-26,UKFS,mean,0.4242214245511594,1,2,0
2021-05-27,UKFS,mean,0.4239091083850163,1,2,0
2021-05-28,UKFS,mean,0.42360073746157034,1,2,0
2021-05-29,UKFS,mean,0.42329621611539536,1,2,0
2021-05-30,UKFS,mean,0.42299545208620415,1,2,0
2021-05-31,UKFS,mean,0.4226983563598987,1,2,0
2021-06-01,UKFS,mean,0.4224048430187623,1,2,0
2021-06-02,UKFS,mean,0.4221148291001702,1,2,0
2021-06-03,UKFS,mean,0.4218282344632459,1,2,0
2021-06-04,UKFS,mean,0.42154498166293347,1,2,0
2021-06-05,UKFS,mean,0.4212649958309975,1,2,0
2021-06-06,UKFS,mean,0.420988204563499,1,2,0
2021-06-07,UKFS,mean,0.42071453781432966,1,2,0
2021-06-08,UKFS,mean,0.4204439277944183,1,2,0
2021-06-09,UKFS,mean,0.42017630887625096,1,2,0
2021-06-10,UKFS,mean,0.41991161750337286,1,2,0
2021-06-11,UKFS,mean,0.4196497921045641,1,2,0
2021-06-12,UKFS,mean,0.41939077301240263,1,2,0
2021-06-13,UKFS,mean,0.4191345023859492,1,2,0
2021-06-14,UKFS,mean,0.41888092413730615,1,2,0
2021-05-12,GRSM,mean,0.44409714285714286,1,2,0
2021-05-13,GRSM,mean,0.44366350259907905,1,2,0
2021-05-14,GRSM,mean,0.4432357695279328,1,2,0
2021-05-15,GRSM,mean,0.44281379034013957,1,2,0
2021-05-16,GRSM,mean,0.4423974175541941,1,2,0
2021-05-17,GRSM,mean,0.44198650922124016,1,2,0
2021-05-18,GRSM,mean,0.4415809286533596,1,2,0
2021-05-19,GRSM,mean,0.44118054416828156,1,2,0
2021-05-20,GRSM,mean,0.44078522884933735,1,2,0
2021-05-21,GRSM,mean,0.4403948603195839,1,2,0
2021-05-22,GRSM,mean,0.4400093205291066,1,2,0
2021-05-23,GRSM,mean,0.43962849555459105,1,2,0
2021-05-24,GRSM,mean,0.4392522754103266,1,2,0
2021-05-25,GRSM,mean,0.43888055386986935,1,2,0
2021-05-26,GRSM,mean,0.43851322829765355,1,2,0
2021-05-27,GRSM,mean,0.4381501994898934,1,2,0
2021-05-28,GRSM,mean,0.4377913715241693,1,2,0
2021-05-29,GRSM,mean,0.4374366516171365,1,2,0
2021-05-30,GRSM,mean,0.43708594998983685,1,2,0
2021-05-31,GRSM,mean,0.43673917974013243,1,2,0
2021-06-01,GRSM,mean,0.43639625672181503,1,2,0
2021-06-02,GRSM,mean,0.43605709942997717,1,2,0
2021-06-03,GRSM,mean,0.43572162889226107,1,2,0
2021-06-04,GRSM,mean,0.4353897685656277,1,2,0
2021-06-05,GRSM,mean,0.4350614442383142,1,2,0
2021-06-06,GRSM,mean,0.43473658393667053,1,2,0
2021-06-07,GRSM,mean,0.43441511783658743,1,2,0
2021-06-08,GRSM,mean,0.43409697817924775,1,2,0
2021-06-09,GRSM,mean,0.4337820991909504,1,2,0
2021-06-10,GRSM,mean,0.43347041700677397,1,2,0
2021-06-11,GRSM,mean,0.4331618695978619,1,2,0
2021-06-12,GRSM,mean,0.4328563967021252,1,2,0
2021-06-13,GRSM,mean,0.4325539397581724,1,2,0
2021-06-14,GRSM,mean,0.4322544418422884,1,2,0
2021-05-12,DELA,mean,0.4195557142857143,1,2,0
2021-05-13,DELA,mean,0.4244864479685433,1,2,0
2021-05-14,DELA,mean,0.4293752962624567,1,2,0
2021-05-15,DELA,mean,0.4342226149736929,1,2,0
2021-05-16,DELA,mean,0.43394202353216793,1,2,0
2021-05-17,DELA,mean,0.43366405175567335,1,2,0
2021-05-18,DELA,mean,0.4333886528139489,1,2,0
2021-05-19,DELA,mean,0.4331157811069956,1,2,0
2021-05-20,DELA,mean,0.43284539222260415,1,2,0
2021-05-21,DELA,mean,0.4325774428956936,1,2,0
2021-05-22,DELA,mean,0.43231189096936984,1,2,0
2021-05-23,DELA,mean,0.4320486953576165,1,2,0
2021-05-24,DELA,mean,0.43178781600953753,1,2,0
2021-05-25,DELA,mean,0.4315292138750751,1,2,0
2021-05-26,DELA,mean,0.43127285087212947,1,2,0
2021-05-27,DELA,mean,0.43101868985501435,1,2,0
2021-05-28,DELA,mean,0.43076669458418165,1,2,0
2021-05-29,DELA,mean,0.43051682969715627,1,2,0
2021-05-30,DELA,mean,0.4302690606806228,1,2,0
2021-05-31,DELA,mean,0.43002335384361,1,2,0
2021-06-01,DELA,mean,0.429779676291722,1,2,0
2021-06-02,DELA,mean,0.42953799590236724,1,2,0
2021-06-03,DELA,mean,0.4292982813009401,1,2,0
2021-06-04,DELA,mean,0.42906050183791045,1,2,0
2021-06-05,DELA,mean,0.42882462756678114,1,2,0
2021-06-06,DELA,mean,0.4285906292228738,1,2,0
2021-06-07,DELA,mean,0.42835847820290585,1,2,0
2021-06-08,DELA,mean,0.4281281465453244,1,2,0
2021-06-09,DELA,mean,0.4278996069113624,1,2,0
2021-06-10,DELA,mean,0.42767283256678695,1,2,0
2021-06-11,DELA,mean,0.42744779736430877,1,2,0
2021-06-12,DELA,mean,0.42722447572662453,1,2,0
2021-06-13,DELA,mean,0.4270028426300654,1,2,0
2021-06-14,DELA,mean,0.42678287358882544,1,2,0
2021-05-12,CLBJ,mean,0.3858442857142857,1,2,0
2021-05-13,CLBJ,mean,0.3886117541407615,1,2,0
2021-05-14,CLBJ,mean,0.3884011538637789,1,2,0
2021-05-15,CLBJ,mean,0.3881925987829186,1,2,0
2021-05-16,CLBJ,mean,0.38798605062459585,1,2,0
2021-05-17,CLBJ,mean,0.387781472169828,1,2,0
2021-05-18,CLBJ,mean,0.3875788272160192,1,2,0
2021-05-19,CLBJ,mean,0.38737808054045564,1,2,0
2021-05-20,CLBJ,mean,0.38717919786542054,1,2,0
2021-05-21,CLBJ,mean,0.38698214582484386,1,2,0
2021-05-22,CLBJ,mean,0.38678689193240623,1,2,0
2021-05-23,CLBJ,mean,0.38659340455102187,1,2,0
2021-05-24,CLBJ,mean,0.38640165286362976,1,2,0
2021-05-25,CLBJ,mean,0.38621160684522654,1,2,0
2021-05-26,CLBJ,mean,0.3860232372360782,1,2,0
2021-05-27,CLBJ,mean,0.38583651551605175,1,2,0
2021-05-28,CLBJ,mean,0.38565141388001134,1,2,0
2021-05-29,CLBJ,mean,0.3854679052142259,1,2,0
2021-05-30,CLBJ,mean,0.3852859630737396,1,2,0
2021-05-31,CLBJ,mean,0.3851055616606575,1,2,0
2021-06-01,CLBJ,mean,0.3849266758033041,1,2,0
2021-06-02,CLBJ,mean,0.38474928093621047,1,2,0
2021-06-03,CLBJ,mean,0.3845733530808938,1,2,0
2021-06-04,CLBJ,mean,0.3843988688273895,1,2,0
2021-06-05,CLBJ,mean,0.3842258053165026,1,2,0
2021-06-06,CLBJ,mean,0.3840541402227441,1,2,0
2021-06-07,CLBJ,mean,0.38388385173792167,1,2,0
2021-06-08,CLBJ,mean,0.383714918555354,1,2,0
2021-06-09,CLBJ,mean,0.38354731985468143,1,2,0
2021-06-10,CLBJ,mean,0.3833810352872454,1,2,0
2021-06-11,CLBJ,mean,0.38321604496201195,1,2,0
2021-06-12,CLBJ,mean,0.3830523294320151,1,2,0
2021-06-13,CLBJ,mean,0.38288986968129685,1,2,0
2021-06-14,CLBJ,mean,0.38272864711232235,1,2,0
2021-05-11,HARV,sd,1.7055843932355574e-4,1,2,0
2021-05-11,BART,sd,5.721692342769405e-4,1,2,0
2021-05-11,SCBI,sd,9.886954711608045e-4,1,2,0
2021-05-11,STEI,sd,6.792123965239754e-4,1,2,0
2021-05-11,UKFS,sd,0.0014366105097536705,1,2,0
2021-05-11,GRSM,sd,0.0012585462433024161,1,2,0
2021-05-11,DELA,sd,6.243609944804193e-4,1,2,0
2021-05-11,CLBJ,sd,0.0018205617921904446,1,2,0
2021-05-12,HARV,sd,-0.009045601749182385,1,2,0
2021-05-13,HARV,sd,-0.00866917305816518,1,2,0
2021-05-14,HARV,sd,-0.008292744367147973,1,2,0
2021-05-15,HARV,sd,-0.007916315676130768,1,2,0
2021-05-16,HARV,sd,-0.007539886985113563,1,2,0
2021-05-17,HARV,sd,-0.007163458294096357,1,2,0
2021-05-18,HARV,sd,-0.006787029603079153,1,2,0
2021-05-19,HARV,sd,-0.006410600912061946,1,2,0
2021-05-20,HARV,sd,-0.006034172221044741,1,2,0
2021-05-21,HARV,sd,-0.005657743530027535,1,2,0
2021-05-22,HARV,sd,-0.00528131483901033,1,2,0
2021-05-23,HARV,sd,-0.0049048861479931245,1,2,0
2021-05-24,HARV,sd,-0.0045284574569759185,1,2,0
2021-05-25,HARV,sd,-0.0041520287659587134,1,2,0
2021-05-26,HARV,sd,-0.003775600074941507,1,2,0
2021-05-27,HARV,sd,-0.003399171383924302,1,2,0
2021-05-28,HARV,sd,-0.003022742692907097,1,2,0
2021-05-29,HARV,sd,-0.0026463140018898913,1,2,0
2021-05-30,HARV,sd,-0.002269885310872685,1,2,0
2021-05-31,HARV,sd,-0.0018934566198554796,1,2,0
2021-06-01,HARV,sd,-0.0015170279288382743,1,2,0
2021-06-02,HARV,sd,-0.001140599237821069,1,2,0
2021-06-03,HARV,sd,-7.641705468038638e-4,1,2,0
2021-06-04,HARV,sd,-3.877418557866586e-4,1,2,0
2021-06-05,HARV,sd,-1.1313164769451953e-5,1,2,0
2021-06-06,HARV,sd,3.6511552624775333e-4,1,2,0
2021-06-07,HARV,sd,7.415442172649585e-4,1,2,0
2021-06-08,HARV,sd,0.0011179729082821637,1,2,0
2021-06-09,HARV,sd,0.001494401599299369,1,2,0
2021-06-10,HARV,sd,0.0018708302903165757,1,2,0
2021-06-11,HARV,sd,0.002247258981333781,1,2,0
2021-06-12,HARV,sd,0.002623687672350986,1,2,0
2021-06-13,HARV,sd,0.003000116363368193,1,2,0
2021-06-14,HARV,sd,0.0033765450543853967,1,2,0
2021-05-12,BART,sd,-0.008932005219591834,1,2,0
2021-05-13,BART,sd,-0.008555576528574629,1,2,0
2021-05-14,BART,sd,-0.008179147837557424,1,2,0
2021-05-15,BART,sd,-0.007802719146540217,1,2,0
2021-05-16,BART,sd,-0.007426290455523012,1,2,0
2021-05-17,BART,sd,-0.007049861764505807,1,2,0
2021-05-18,BART,sd,-0.006673433073488601,1,2,0
2021-05-19,BART,sd,-0.006297004382471396,1,2,0
2021-05-20,BART,sd,-0.00592057569145419,1,2,0
2021-05-21,BART,sd,-0.005544147000436984,1,2,0
2021-05-22,BART,sd,-0.005167718309419779,1,2,0
2021-05-23,BART,sd,-0.004791289618402574,1,2,0
2021-05-24,BART,sd,-0.004414860927385368,1,2,0
2021-05-25,BART,sd,-0.004038432236368163,1,2,0
2021-05-26,BART,sd,-0.0036620035453509567,1,2,0
2021-05-27,BART,sd,-0.003285574854333751,1,2,0
2021-05-28,BART,sd,-0.002909146163316546,1,2,0
2021-05-29,BART,sd,-0.0025327174722993406,1,2,0
2021-05-30,BART,sd,-0.002156288781282134,1,2,0
2021-05-31,BART,sd,-0.0017798600902649289,1,2,0
2021-06-01,BART,sd,-0.0014034313992477235,1,2,0
2021-06-02,BART,sd,-0.0010270027082305185,1,2,0
2021-06-03,BART,sd,-6.505740172133131e-4,1,2,0
2021-06-04,BART,sd,-2.741453261961079e-4,1,2,0
2021-06-05,BART,sd,1.0228336482109873e-4,1,2,0
2021-06-06,BART,sd,4.78712055838304e-4,1,2,0
2021-06-07,BART,sd,8.551407468555092e-4,1,2,0
2021-06-08,BART,sd,0.0012315694378727145,1,2,0
2021-06-09,BART,sd,0.0016079981288899198,1,2,0
2021-06-10,BART,sd,0.001984426819907126,1,2,0
2021-06-11,BART,sd,0.0023608555109243317,1,2,0
2021-06-12,BART,sd,0.002737284201941537,1,2,0
2021-06-13,BART,sd,0.0031137128929587437,1,2,0
2021-06-14,BART,sd,0.0034901415839759475,1,2,0
2021-05-12,SCBI,sd,0.01129259311253444,1,2,0
2021-05-13,SCBI,sd,0.011669021803551647,1,2,0
2021-05-14,SCBI,sd,0.012045450494568852,1,2,0
2021-05-15,SCBI,sd,0.012421879185586059,1,2,0
2021-05-16,SCBI,sd,0.012798307876603262,1,2,0
2021-05-17,SCBI,sd,0.013174736567620469,1,2,0
2021-05-18,SCBI,sd,0.013551165258637676,1,2,0
2021-05-19,SCBI,sd,0.01392759394965488,1,2,0
2021-05-20,SCBI,sd,0.014304022640672086,1,2,0
2021-05-21,SCBI,sd,0.01468045133168929,1,2,0
2021-05-22,SCBI,sd,0.015056880022706496,1,2,0
2021-05-23,SCBI,sd,0.015433308713723703,1,2,0
2021-05-24,SCBI,sd,0.015809737404740908,1,2,0
2021-05-25,SCBI,sd,0.016186166095758115,1,2,0
2021-05-26,SCBI,sd,0.01656259478677532,1,2,0
2021-05-27,SCBI,sd,0.016939023477792525,1,2,0
2021-05-28,SCBI,sd,0.017315452168809732,1,2,0
2021-05-29,SCBI,sd,0.017691880859826935,1,2,0
2021-05-30,SCBI,sd,0.018068309550844142,1,2,0
2021-05-31,SCBI,sd,0.018444738241861346,1,2,0
2021-06-01,SCBI,sd,0.018821166932878552,1,2,0
2021-06-02,SCBI,sd,0.01919759562389576,1,2,0
2021-06-03,SCBI,sd,0.019574024314912963,1,2,0
2021-06-04,SCBI,sd,0.019950453005930166,1,2,0
2021-06-05,SCBI,sd,0.020326881696947373,1,2,0
2021-06-06,SCBI,sd,0.02070331038796458,1,2,0
2021-06-07,SCBI,sd,0.021079739078981787,1,2,0
2021-06-08,SCBI,sd,0.02145616776999899,1,2,0
2021-06-09,SCBI,sd,0.021832596461016193,1,2,0
2021-06-10,SCBI,sd,0.0222090251520334,1,2,0
2021-06-11,SCBI,sd,0.022585453843050607,1,2,0
2021-06-12,SCBI,sd,0.022961882534067814,1,2,0
2021-06-13,SCBI,sd,0.02333831122508502,1,2,0
2021-06-14,SCBI,sd,0.02371473991610222,1,2,0
2021-05-12,STEI,sd,-0.009067807069479947,1,2,0
2021-05-13,STEI,sd,-0.008691378378462742,1,2,0
2021-05-14,STEI,sd,-0.008314949687445537,1,2,0
2021-05-15,STEI,sd,-0.00793852099642833,1,2,0
2021-05-16,STEI,sd,-0.007562092305411124,1,2,0
2021-05-17,STEI,sd,-0.007185663614393919,1,2,0
2021-05-18,STEI,sd,-0.006809234923376714,1,2,0
2021-05-19,STEI,sd,-0.0064328062323595085,1,2,0
2021-05-20,STEI,sd,-0.0060563775413423025,1,2,0
2021-05-21,STEI,sd,-0.0056799488503250966,1,2,0
2021-05-22,STEI,sd,-0.005303520159307891,1,2,0
2021-05-23,STEI,sd,-0.0049270914682906855,1,2,0
2021-05-24,STEI,sd,-0.0045506627772734795,1,2,0
2021-05-25,STEI,sd,-0.0041742340862562744,1,2,0
2021-05-26,STEI,sd,-0.0037978053952390685,1,2,0
2021-05-27,STEI,sd,-0.0034213767042218634,1,2,0
2021-05-28,STEI,sd,-0.003044948013204658,1,2,0
2021-05-29,STEI,sd,-0.0026685193221874523,1,2,0
2021-05-30,STEI,sd,-0.002292090631170246,1,2,0
2021-05-31,STEI,sd,-0.0019156619401530406,1,2,0
2021-06-01,STEI,sd,-0.0015392332491358353,1,2,0
2021-06-02,STEI,sd,-0.00116280455811863,1,2,0
2021-06-03,STEI,sd,-7.863758671014248e-4,1,2,0
2021-06-04,STEI,sd,-4.099471760842196e-4,1,2,0
2021-06-05,STEI,sd,-3.351848506701302e-5,1,2,0
2021-06-06,STEI,sd,3.429102059501922e-4,1,2,0
2021-06-07,STEI,sd,7.193388969673975e-4,1,2,0
2021-06-08,STEI,sd,0.0010957675879846027,1,2,0
2021-06-09,STEI,sd,0.001472196279001808,1,2,0
2021-06-10,STEI,sd,0.0018486249700190146,1,2,0
2021-06-11,STEI,sd,0.00222505366103622,1,2,0
2021-06-12,STEI,sd,0.002601482352053425,1,2,0
2021-06-13,STEI,sd,0.002977911043070632,1,2,0
2021-06-14,STEI,sd,0.0033543397340878352,1,2,0
2021-05-12,UKFS,sd,-0.007549529735579682,1,2,0
2021-05-13,UKFS,sd,-0.007173101044562477,1,2,0
2021-05-14,UKFS,sd,-0.006796672353545272,1,2,0
2021-05-15,UKFS,sd,-0.006420243662528065,1,2,0
2021-05-16,UKFS,sd,-0.00604381497151086,1,2,0
2021-05-17,UKFS,sd,-0.005667386280493655,1,2,0
2021-05-18,UKFS,sd,-0.00529095758947645,1,2,0
2021-05-19,UKFS,sd,-0.004914528898459244,1,2,0
2021-05-20,UKFS,sd,-0.004538100207442039,1,2,0
2021-05-21,UKFS,sd,-0.004161671516424833,1,2,0
2021-05-22,UKFS,sd,-0.0037852428254076275,1,2,0
2021-05-23,UKFS,sd,-0.003408814134390422,1,2,0
2021-05-24,UKFS,sd,-0.003032385443373216,1,2,0
2021-05-25,UKFS,sd,-0.002655956752356011,1,2,0
2021-05-26,UKFS,sd,-0.002279528061338805,1,2,0
2021-05-27,UKFS,sd,-0.0019030993703215999,1,2,0
2021-05-28,UKFS,sd,-0.0015266706793043946,1,2,0
2021-05-29,UKFS,sd,-0.001150241988287189,1,2,0
2021-05-30,UKFS,sd,-7.738132972699824e-4,1,2,0
2021-05-31,UKFS,sd,-3.9738460625277723e-4,1,2,0
2021-06-01,UKFS,sd,-2.0955915235571966e-5,1,2,0
2021-06-02,UKFS,sd,3.554727757816333e-4,1,2,0
2021-06-03,UKFS,sd,7.319014667988386e-4,1,2,0
2021-06-04,UKFS,sd,0.001108330157816044,1,2,0
2021-06-05,UKFS,sd,0.0014847588488332505,1,2,0
2021-06-06,UKFS,sd,0.0018611875398504554,1,2,0
2021-06-07,UKFS,sd,0.002237616230867661,1,2,0
2021-06-08,UKFS,sd,0.002614044921884866,1,2,0
2021-06-09,UKFS,sd,0.002990473612902071,1,2,0
2021-06-10,UKFS,sd,0.003366902303919278,1,2,0
2021-06-11,UKFS,sd,0.003743330994936483,1,2,0
2021-06-12,UKFS,sd,0.0041197596859536886,1,2,0
2021-06-13,UKFS,sd,0.004496188376970895,1,2,0
2021-06-14,UKFS,sd,0.004872617067988099,1,2,0
2021-05-12,GRSM,sd,-0.0043826545284298205,1,2,0
2021-05-13,GRSM,sd,-0.0040062258374126145,1,2,0
2021-05-14,GRSM,sd,-0.0036297971463954094,1,2,0
2021-05-15,GRSM,sd,-0.003253368455378203,1,2,0
2021-05-16,GRSM,sd,-0.0028769397643609975,1,2,0
2021-05-17,GRSM,sd,-0.0025005110733437924,1,2,0
2021-05-18,GRSM,sd,-0.0021240823823265873,1,2,0
2021-05-19,GRSM,sd,-0.001747653691309382,1,2,0
2021-05-20,GRSM,sd,-0.001371225000292176,1,2,0
2021-05-21,GRSM,sd,-9.9479630927497e-4,1,2,0
