time,siteID,statistic,gcc_90,forecast,obs_flag,data_assimilation
2021-05-16,STEI,mean,0.38301734722677117,1,2,0
2021-05-17,STEI,mean,0.38873869071115175,1,2,0
2021-05-18,STEI,mean,0.394406979589995,1,2,0
2021-05-19,STEI,mean,0.4000227058441051,1,2,0
2021-05-20,STEI,mean,0.4055863568920978,1,2,0
2021-05-21,STEI,mean,0.411098415632706,1,2,0
2021-05-22,STEI,mean,0.416559360486693,1,2,0
2021-05-23,STEI,mean,0.4219696654383773,1,2,0
2021-05-24,STEI,mean,0.427329800076772,1,2,0
2021-05-25,STEI,mean,0.4326402296363433,1,2,0
2021-05-26,STEI,mean,0.4379014150373903,1,2,0
2021-05-27,STEI,mean,0.4373657889787001,1,2,0
2021-05-28,STEI,mean,0.43684072494801934,1,2,0
2021-05-29,STEI,mean,0.4363258264222761,1,2,0
2021-05-30,STEI,mean,0.43582071857973637,1,2,0
2021-05-31,STEI,mean,0.43532504675242195,1,2,0
2021-06-01,STEI,mean,0.4348384750136695,1,2,0
2021-06-02,STEI,mean,0.43436068488694085,1,2,0
2021-06-03,STEI,mean,0.43389137416362683,1,2,0
2021-06-04,STEI,mean,0.4334302558190091,1,2,0
2021-06-05,STEI,mean,0.4329770570167781,1,2,0
2021-06-06,STEI,mean,0.43253151819358115,1,2,0
2021-06-07,STEI,mean,0.4320933922160186,1,2,0
2021-06-08,STEI,mean,0.4316624436033263,1,2,0
2021-06-09,STEI,mean,0.43123844780970966,1,2,0
2021-06-10,STEI,mean,0.4308211905609291,1,2,0
2021-06-11,STEI,mean,0.43041046724029863,1,2,0
2021-06-12,STEI,mean,0.43000608231975423,1,2,0
2021-06-13,STEI,mean,0.42960784883208664,1,2,0
2021-06-14,STEI,mean,0.42921558788082326,1,2,0
2021-06-15,STEI,mean,0.4288291281845871,1,2,0
2021-05-13,UKFS,mean,0.41358428571428574,1,2,0
2021-05-14,UKFS,mean,0.4153966632057596,1,2,0
2021-05-15,UKFS,mean,0.41720343936000526,1,2,0
2021-05-16,UKFS,mean,0.419004631488526,1,2,0
2021-05-17,UKFS,mean,0.42080025684932204,1,2,0
2021-05-18,UKFS,mean,0.422590332647056,1,2,0
2021-05-19,UKFS,mean,0.4243748760332177,1,2,0
2021-05-20,UKFS,mean,0.4261539041062887,1,2,0
2021-05-21,UKFS,mean,0.4258157180436121,1,2,0
2021-05-22,UKFS,mean,0.42548213263574086,1,2,0
2021-05-23,UKFS,mean,0.4251530278518559,1,2,0
2021-05-24,UKFS,mean,0.4248282882539756,1,2,0
2021-05-25,UKFS,mean,0.4245078027666844,1,2,0
2021-05-26,UKFS,mean,0.42419146446107325,1,2,0
2021-05-27,UKFS,mean,0.4238791703518559,1,2,0
2021-05-28,UKFS,mean,0.4235708212067081,1,2,0
2021-05-29,UKFS,mean,0.4232663213669598,1,2,0
2021-05-30,UKFS,mean,0.4229655785788396,1,2,0
2021-05-31,UKFS,mean,0.4226685038345361,1,2,0
2021-06-01,UKFS,mean,0.42237501122240023,1,2,0
2021-06-02,UKFS,mean,0.4220850177856665,1,2,0
2021-06-03,UKFS,mean,0.4217984433891182,1,2,0
2021-06-04,UKFS,mean,0.4215152105931689,1,2,0
2021-06-05,UKFS,mean,0.42123524453487066,1,2,0
2021-06-06,UKFS,mean,0.42095847281539783,1,2,0
2021-06-07,UKFS,mean,0.4206848253935891,1,2,0
2021-06-08,UKFS,mean,0.4204142344851608,1,2,0
2021-06-09,UKFS,mean,0.4201466344672338,1,2,0
2021-06-10,UKFS,mean,0.419881961787842,1,2,0
2021-06-11,UKFS,mean,0.4196201548801138,1,2,0
2021-06-12,UKFS,mean,0.41936115408084107,1,2,0
2021-06-13,UKFS,mean,0.41910490155316954,1,2,0
2021-06-14,UKFS,mean,0.41885134121316275,1,2,0
2021-06-15,UKFS,mean,0.41860041866001013,1,2,0
2021-05-13,GRSM,mean,0.44319714285714285,1,2,0
2021-05-14,GRSM,mean,0.4452728965621579,1,2,0
2021-05-15,GRSM,mean,0.44484897794332046,1,2,0
2021-05-16,GRSM,mean,0.4444306914935489,1,2,0
2021-05-17,GRSM,mean,0.4440178946115852,1,2,0
2021-05-18,GRSM,mean,0.4436104499812887,1,2,0
2021-05-19,GRSM,mean,0.44320822531517223,1,2,0
2021-05-20,GRSM,mean,0.44281109311325373,1,2,0
2021-05-21,GRSM,mean,0.4424189304361414,1,2,0
2021-05-22,GRSM,mean,0.44203161869135904,1,2,0
2021-05-23,GRSM,mean,0.44164904343199685,1,2,0
2021-05-24,GRSM,mean,0.44127109416684596,1,2,0
2021-05-25,GRSM,mean,0.4408976641812421,1,2,0
2021-05-26,GRSM,mean,0.4405286503679028,1,2,0
2021-05-27,GRSM,mean,0.4401639530670982,1,2,0
2021-05-28,GRSM,mean,0.43980347591554597,1,2,0
2021-05-29,GRSM,mean,0.4394471257034659,1,2,0
2021-05-30,GRSM,mean,0.43909481223927255,1,2,0
2021-05-31,GRSM,mean,0.43874644822142284,1,2,0
2021-06-01,GRSM,mean,0.43840194911696956,1,2,0
2021-06-02,GRSM,mean,0.4380612330464059,1,2,0
2021-06-03,GRSM,mean,0.43772422067441435,1,2,0
2021-06-04,GRSM,mean,0.43739083510616145,1,2,0
2021-06-05,GRSM,mean,0.4370610017888044,1,2,0
2021-06-06,GRSM,mean,0.43673464841789983,1,2,0
2021-06-07,GRSM,mean,0.4364117048484244,1,2,0
2021-06-08,GRSM,mean,0.4360921030101391,1,2,0
2021-06-09,GRSM,mean,0.4357757768270446,1,2,0
2021-06-10,GRSM,mean,0.4354626621406941,1,2,0
2021-06-11,GRSM,mean,0.4351526966371443,1,2,0
2021-06-12,GRSM,mean,0.4348458197773395,1,2,0
2021-06-13,GRSM,mean,0.43454197273073797,1,2,0
2021-06-14,GRSM,mean,0.43424109831200136,1,2,0
2021-06-15,GRSM,mean,0.433943140920579,1,2,0
2021-05-13,DELA,mean,0.4190014285714286,1,2,0
2021-05-14,DELA,mean,0.42393687077720904,1,2,0
2021-05-15,DELA,mean,0.4288303875963113,1,2,0
2021-05-16,DELA,mean,0.43368233517474525,1,2,0
2021-05-17,DELA,mean,0.4334045297477401,1,2,0
2021-05-18,DELA,mean,0.43312929561581726,1,2,0
2021-05-19,DELA,mean,0.4328565872062667,1,2,0
2021-05-20,DELA,mean,0.4325863601334571,1,2,0
2021-05-21,DELA,mean,0.43231857115819905,1,2,0
2021-05-22,DELA,mean,0.4320531781488269,1,2,0
2021-05-23,DELA,mean,0.4317901400439117,1,2,0
2021-05-24,DELA,mean,0.4315294168165256,1,2,0
2021-05-25,DELA,mean,0.43127096943997983,1,2,0
2021-05-26,DELA,mean,0.43101475985496457,1,2,0
2021-05-27,DELA,mean,0.4307607509380229,1,2,0
2021-05-28,DELA,mean,0.43050890647129403,1,2,0
2021-05-29,DELA,mean,0.4302591911134651,1,2,0
2021-05-30,DELA,mean,0.43001157037187493,1,2,0
2021-05-31,DELA,mean,0.4297660105757143,1,2,0
2021-06-01,DELA,mean,0.42952247885027256,1,2,0
2021-06-02,DELA,mean,0.42928094309218173,1,2,0
2021-06-03,DELA,mean,0.429041371945612,1,2,0
2021-06-04,DELA,mean,0.42880373477937506,1,2,0
2021-06-05,DELA,mean,0.428568001664895,1,2,0
2021-06-06,DELA,mean,0.42833414335500664,1,2,0
2021-06-07,DELA,mean,0.4281021312635448,1,2,0
2021-06-08,DELA,mean,0.4278719374456898,1,2,0
2021-06-09,DELA,mean,0.42764353457903526,1,2,0
2021-06-10,DELA,mean,0.4274168959453471,1,2,0
2021-06-11,DELA,mean,0.42719199541298364,1,2,0
2021-06-12,DELA,mean,0.4269688074199481,1,2,0
2021-06-13,DELA,mean,0.4267473069575467,1,2,0
2021-06-14,DELA,mean,0.4265274695546269,1,2,0
2021-06-15,DELA,mean,0.4263092712623704,1,2,0
2021-05-13,CLBJ,mean,0.3833628571428571,1,2,0
2021-05-14,CLBJ,mean,0.38614150722093077,1,2,0
2021-05-15,CLBJ,mean,0.3889076363272371,1,2,0
2021-05-16,CLBJ,mean,0.3887007077142422,1,2,0
2021-05-17,CLBJ,mean,0.38849575243292905,1,2,0
2021-05-18,CLBJ,mean,0.38829273421401783,1,2,0
2021-05-19,CLBJ,mean,0.3880916177699157,1,2,0
2021-05-20,CLBJ,mean,0.3878923687597675,1,2,0
2021-05-21,CLBJ,mean,0.38769495375604407,1,2,0
2021-05-22,CLBJ,mean,0.3874993402125873,1,2,0
2021-05-23,CLBJ,mean,0.387305496434037,1,2,0
2021-05-24,CLBJ,mean,0.3871133915465682,1,2,0
2021-05-25,CLBJ,mean,0.38692299546987247,1,2,0
2021-05-26,CLBJ,mean,0.3867342788903203,1,2,0
2021-05-27,CLBJ,mean,0.38654721323524577,1,2,0
2021-05-28,CLBJ,mean,0.38636177064829674,1,2,0
2021-05-29,CLBJ,mean,0.38617792396579964,1,2,0
2021-05-30,CLBJ,mean,0.3859956466940878,1,2,0
2021-05-31,CLBJ,mean,0.3858149129877477,1,2,0
2021-06-01,CLBJ,mean,0.3856356976287383,1,2,0
2021-06-02,CLBJ,mean,0.38545797600634196,1,2,0
2021-06-03,CLBJ,mean,0.38528172409790823,1,2,0
2021-06-04,CLBJ,mean,0.3851069184503523,1,2,0
2021-06-05,CLBJ,mean,0.3849335361623732,1,2,0
2021-06-06,CLBJ,mean,0.38476155486735925,1,2,0
2021-06-07,CLBJ,mean,0.38459095271694815,1,2,0
2021-06-08,CLBJ,mean,0.3844217083652124,1,2,0
2021-06-09,CLBJ,mean,0.3842538009534419,1,2,0
2021-06-10,CLBJ,mean,0.3840872100954966,1,2,0
2021-06-11,CLBJ,mean,0.38392191586370406,1,2,0
2021-06-12,CLBJ,mean,0.3837578987752775,1,2,0
2021-06-13,CLBJ,mean,0.3835951397792321,1,2,0
2021-06-14,CLBJ,mean,0.38343362024377714,1,2,0
2021-06-15,CLBJ,mean,0.3832733219441637,1,2,0
2021-05-12,HARV,sd,3.623460990685616e-4,1,2,0
2021-05-12,BART,sd,0.0013261220776753448,1,2,0
2021-05-12,SCBI,sd,6.041708773017727e-4,1,2,0
2021-05-12,STEI,sd,0.0029341122211194513,1,2,0
2021-05-12,UKFS,sd,7.626959701330155e-4,1,2,0
2021-05-12,GRSM,sd,9.173906420953343e-4,1,2,0
2021-05-12,DELA,sd,0.0017048495003300127,1,2,0
2021-05-12,CLBJ,sd,0.0012740017306879532,1,2,0
2021-05-13,HARV,sd,-0.0047630439634353,1,2,0
2021-05-14,HARV,sd,-0.004494034107407312,1,2,0
2021-05-15,HARV,sd,-0.0042250242513793244,1,2,0
2021-05-16,HARV,sd,-0.003956014395351337,1,2,0
2021-05-17,HARV,sd,-0.003687004539323349,1,2,0
2021-05-18,HARV,sd,-0.00341799468329536,1,2,0
2021-05-19,HARV,sd,-0.0031489848272673723,1,2,0
2021-05-20,HARV,sd,-0.0028799749712393845,1,2,0
2021-05-21,HARV,sd,-0.0026109651152113967,1,2,0
2021-05-22,HARV,sd,-0.002341955259183409,1,2,0
2021-05-23,HARV,sd,-0.002072945403155421,1,2,0
2021-05-24,HARV,sd,-0.001803935547127433,1,2,0
2021-05-25,HARV,sd,-0.0015349256910994452,1,2,0
2021-05-26,HARV,sd,-0.0012659158350714573,1,2,0
2021-05-27,HARV,sd,-9.969059790434695e-4,1,2,0
2021-05-28,HARV,sd,-7.278961230154817e-4,1,2,0
2021-05-29,HARV,sd,-4.588862669874939e-4,1,2,0
2021-05-30,HARV,sd,-1.8987641095950607e-4,1,2,0
2021-05-31,HARV,sd,7.913344506848175e-5,1,2,0
2021-06-01,HARV,sd,3.4814330109646957e-4,1,2,0
2021-06-02,HARV,sd,6.171531571244574e-4,1,2,0
2021-06-03,HARV,sd,8.861630131524452e-4,1,2,0
2021-06-04,HARV,sd,0.001155172869180433,1,2,0
2021-06-05,HARV,sd,0.0014241827252084217,1,2,0
2021-06-06,HARV,sd,0.0016931925812364095,1,2,0
2021-06-07,HARV,sd,0.001962202437264397,1,2,0
2021-06-08,HARV,sd,0.002231212293292385,1,2,0
2021-06-09,HARV,sd,0.0025002221493203728,1,2,0
2021-06-10,HARV,sd,0.0027692320053483606,1,2,0
2021-06-11,HARV,sd,0.0030382418613763484,1,2,0
2021-06-12,HARV,sd,0.0033072517174043354,1,2,0
2021-06-13,HARV,sd,0.003576261573432324,1,2,0
2021-06-14,HARV,sd,0.0038452714294603127,1,2,0
2021-06-15,HARV,sd,0.0041142812854883,1,2,0
2021-05-13,BART,sd,-0.004246464736997195,1,2,0
2021-05-14,BART,sd,-0.003977454880969207,1,2,0
2021-05-15,BART,sd,-0.0037084450249412195,1,2,0
2021-05-16,BART,sd,-0.0034394351689132317,1,2,0
2021-05-17,BART,sd,-0.003170425312885244,1,2,0
2021-05-18,BART,sd,-0.0029014154568572557,1,2,0
2021-05-19,BART,sd,-0.002632405600829268,1,2,0
2021-05-20,BART,sd,-0.00236339574480128,1,2,0
2021-05-21,BART,sd,-0.002094385888773292,1,2,0
2021-05-22,BART,sd,-0.0018253760327453044,1,2,0
2021-05-23,BART,sd,-0.0015563661767173166,1,2,0
2021-05-24,BART,sd,-0.0012873563206893283,1,2,0
2021-05-25,BART,sd,-0.0010183464646613405,1,2,0
2021-05-26,BART,sd,-7.493366086333527e-4,1,2,0
2021-05-27,BART,sd,-4.8032675260536485e-4,1,2,0
2021-05-28,BART,sd,-2.1131689657737703e-4,1,2,0
2021-05-29,BART,sd,5.769295945061079e-5,1,2,0
2021-05-30,BART,sd,3.267028154785986e-4,1,2,0
2021-05-31,BART,sd,5.957126715065864e-4,1,2,0
2021-06-01,BART,sd,8.647225275345742e-4,1,2,0
2021-06-02,BART,sd,0.001133732383562562,1,2,0
2021-06-03,BART,sd,0.0014027422395905499,1,2,0
2021-06-04,BART,sd,0.0016717520956185377,1,2,0
2021-06-05,BART,sd,0.0019407619516465264,1,2,0
2021-06-06,BART,sd,0.002209771807674514,1,2,0
2021-06-07,BART,sd,0.002478781663702502,1,2,0
2021-06-08,BART,sd,0.00274779151973049,1,2,0
2021-06-09,BART,sd,0.0030168013757584777,1,2,0
2021-06-10,BART,sd,0.0032858112317864655,1,2,0
2021-06-11,BART,sd,0.0035548210878144533,1,2,0
2021-06-12,BART,sd,0.0038238309438424403,1,2,0
2021-06-13,BART,sd,0.004092840799870429,1,2,0
2021-06-14,BART,sd,0.004361850655898418,1,2,0
2021-06-15,BART,sd,0.004630860511926405,1,2,0
2021-05-13,SCBI,sd,0.0074706515771475095,1,2,0
2021-05-14,SCBI,sd,0.007739661433175497,1,2,0
2021-05-15,SCBI,sd,0.008008671289203486,1,2,0
2021-05-16,SCBI,sd,0.008277681145231473,1,2,0
2021-05-17,SCBI,sd,0.00854669100125946,1,2,0
2021-05-18,SCBI,sd,0.008815700857287449,1,2,0
2021-05-19,SCBI,sd,0.009084710713315437,1,2,0
2021-05-20,SCBI,sd,0.009353720569343424,1,2,0
2021-05-21,SCBI,sd,0.009622730425371413,1,2,0
2021-05-22,SCBI,sd,0.0098917402813994,1,2,0
2021-05-23,SCBI,sd,0.010160750137427389,1,2,0
2021-05-24,SCBI,sd,0.010429759993455377,1,2,0
2021-05-25,SCBI,sd,0.010698769849483364,1,2,0
2021-05-26,SCBI,sd,0.010967779705511351,1,2,0
2021-05-27,SCBI,sd,0.01123678956153934,1,2,0
2021-05-28,SCBI,sd,0.011505799417567329,1,2,0
2021-05-29,SCBI,sd,0.011774809273595315,1,2,0
2021-05-30,SCBI,sd,0.012043819129623302,1,2,0
2021-05-31,SCBI,sd,0.012312828985651291,1,2,0
2021-06-01,SCBI,sd,0.01258183884167928,1,2,0
2021-06-02,SCBI,sd,0.012850848697707267,1,2,0
2021-06-03,SCBI,sd,0.013119858553735254,1,2,0
2021-06-04,SCBI,sd,0.013388868409763242,1,2,0
2021-06-05,SCBI,sd,0.013657878265791231,1,2,0
2021-06-06,SCBI,sd,0.01392688812181922,1,2,0
2021-06-07,SCBI,sd,0.014195897977847207,1,2,0
2021-06-08,SCBI,sd,0.014464907833875194,1,2,0
2021-06-09,SCBI,sd,0.014733917689903182,1,2,0
2021-06-10,SCBI,sd,0.015002927545931171,1,2,0
2021-06-11,SCBI,sd,0.015271937401959158,1,2,0
2021-06-12,SCBI,sd,0.015540947257987145,1,2,0
2021-06-13,SCBI,sd,0.015809957114015134,1,2,0
2021-06-14,SCBI,sd,0.016078966970043122,1,2,0
2021-06-15,SCBI,sd,0.016347976826071108,1,2,0
2021-05-13,STEI,sd,-0.005162517788596435,1,2,0
2021-05-14,STEI,sd,-0.004893507932568447,1,2,0
2021-05-15,STEI,sd,-0.004624498076540459,1,2,0
2021-05-16,STEI,sd,-0.004355488220512471,1,2,0
2021-05-17,STEI,sd,-0.0040864783644844836,1,2,0
2021-05-18,STEI,sd,-0.003817468508456495,1,2,0
2021-05-19,STEI,sd,-0.003548458652428507,1,2,0
2021-05-20,STEI,sd,-0.0032794487964005192,1,2,0
2021-05-21,STEI,sd,-0.0030104389403725314,1,2,0
2021-05-22,STEI,sd,-0.0027414290843445436,1,2,0
2021-05-23,STEI,sd,-0.0024724192283165558,1,2,0
2021-05-24,STEI,sd,-0.0022034093722885675,1,2,0
2021-05-25,STEI,sd,-0.0019343995162605797,1,2,0
2021-05-26,STEI,sd,-0.0016653896602325919,1,2,0
2021-05-27,STEI,sd,-0.001396379804204604,1,2,0
2021-05-28,STEI,sd,-0.0011273699481766162,1,2,0
2021-05-29,STEI,sd,-8.583600921486285e-4,1,2,0
2021-05-30,STEI,sd,-5.893502361206407e-4,1,2,0
2021-05-31,STEI,sd,-3.203403800926529e-4,1,2,0
2021-06-01,STEI,sd,-5.1330524064665075e-5,1,2,0
2021-06-02,STEI,sd,2.1767933196332274e-4,1,2,0
2021-06-03,STEI,sd,4.8668918799131056e-4,1,2,0
2021-06-04,STEI,sd,7.556990440192984e-4,1,2,0
2021-06-05,STEI,sd,0.0010247089000472872,1,2,0
2021-06-06,STEI,sd,0.001293718756075275,1,2,0
2021-06-07,STEI,sd,0.0015627286121032628,1,2,0
2021-06-08,STEI,sd,0.0018317384681312506,1,2,0
2021-06-09,STEI,sd,0.0021007483241592385,1,2,0
2021-06-10,STEI,sd,0.0023697581801872263,1,2,0
2021-06-11,STEI,sd,0.002638768036215214,1,2,0
2021-06-12,STEI,sd,0.002907777892243201,1,2,0
2021-06-13,STEI,sd,0.0031767877482711897,1,2,0
2021-06-14,STEI,sd,0.0034457976042991784,1,2,0
2021-06-15,STEI,sd,0.0037148074603271654,1,2,0
2021-05-13,UKFS,sd,-0.001970290985837472,1,2,0
2021-05-14,UKFS,sd,-0.0017012811298094841,1,2,0
2021-05-15,UKFS,sd,-0.0014322712737814963,1,2,0
2021-05-16,UKFS,sd,-0.0011632614177535085,1,2,0
2021-05-17,UKFS,sd,-8.942515617255207e-4,1,2,0
2021-05-18,UKFS,sd,-6.252417056975324e-4,1,2,0
2021-05-19,UKFS,sd,-3.562318496695446e-4,1,2,0
2021-05-20,UKFS,sd,-8.72219936415568e-5,1,2,0
2021-05-21,UKFS,sd,1.8178786238643102e-4,1,2,0
2021-05-22,UKFS,sd,4.5079771841441884e-4,1,2,0
2021-05-23,UKFS,sd,7.198075744424067e-4,1,2,0
2021-05-24,UKFS,sd,9.88817430470395e-4,1,2,0
2021-05-25,UKFS,sd,0.0012578272864983827,1,2,0
2021-05-26,UKFS,sd,0.0015268371425263706,1,2,0
2021-05-27,UKFS,sd,0.0017958469985543584,1,2,0
2021-05-28,UKFS,sd,0.002064856854582346,1,2,0
2021-05-29,UKFS,sd,0.002333866710610334,1,2,0
2021-05-30,UKFS,sd,0.002602876566638322,1,2,0
2021-05-31,UKFS,sd,0.0028718864226663096,1,2,0
2021-06-01,UKFS,sd,0.0031408962786942975,1,2,0
2021-06-02,UKFS,sd,0.0034099061347222853,1,2,0
2021-06-03,UKFS,sd,0.003678915990750273,1,2,0
2021-06-04,UKFS,sd,0.003947925846778261,1,2,0
2021-06-05,UKFS,sd,0.00421693570280625,1,2,0
2021-06-06,UKFS,sd,0.004485945558834237,1,2,0
2021-06-07,UKFS,sd,0.004754955414862225,1,2,0
2021-06-08,UKFS,sd,0.005023965270890213,1,2,0
2021-06-09,UKFS,sd,0.005292975126918201,1,2,0
2021-06-10,UKFS,sd,0.005561984982946189,1,2,0
2021-06-11,UKFS,sd,0.0058309948389741765,1,2,0
2021-06-12,UKFS,sd,0.0061000046950021635,1,2,0
2021-06-13,UKFS,sd,0.006369014551030152,1,2,0
2021-06-14,UKFS,sd,0.006638024407058141,1,2,0
2021-06-15,UKFS,sd,0.006907034263086128,1,2,0
2021-05-13,GRSM,sd,3.913052006732894e-4,1,2,0
2021-05-14,GRSM,sd,6.603150567012772e-4,1,2,0
2021-05-15,GRSM,sd,9.29324912729265e-4,1,2,0
2021-05-16,GRSM,sd,0.0011983347687572529,1,2,0
2021-05-17,GRSM,sd,0.0014673446247852407,1,2,0
2021-05-18,GRSM,sd,0.001736354480813229,1,2,0
2021-05-19,GRSM,sd,0.0020053643368412167,1,2,0
2021-05-20,GRSM,sd,0.0022743741928692046,1,2,0
2021-05-21,GRSM,sd,0.0025433840488971924,1,2,0
2021-05-22,GRSM,sd,0.00281239390492518,1,2,0
