time,siteID,statistic,gcc_90,forecast,obs_flag,data_assimilation
2021-05-22,GRSM,mean,0.44118202859938715,1,2,0
2021-05-23,GRSM,mean,0.4408001886542786,1,2,0
2021-05-24,GRSM,mean,0.44042296581216483,1,2,0
2021-05-25,GRSM,mean,0.44005025356348837,1,2,0
2021-05-26,GRSM,mean,0.4396819489991402,1,2,0
2021-05-27,GRSM,mean,0.43931795265093776,1,2,0
2021-05-28,GRSM,mean,0.43895816834081,1,2,0
2021-05-29,GRSM,mean,0.438602503038127,1,2,0
2021-05-30,GRSM,mean,0.43825086672465274,1,2,0
2021-05-31,GRSM,mean,0.43790317226663866,1,2,0
2021-06-01,GRSM,mean,0.43755933529361096,1,2,0
2021-06-02,GRSM,mean,0.4372192740834362,1,2,0
2021-06-03,GRSM,mean,0.43688290945328034,1,2,0
2021-06-04,GRSM,mean,0.4365501646561027,1,2,0
2021-06-05,GRSM,mean,0.4362209652823519,1,2,0
2021-06-06,GRSM,mean,0.43589523916655454,1,2,0
2021-06-07,GRSM,mean,0.435572916298507,1,2,0
2021-06-08,GRSM,mean,0.435253928738802,1,2,0
2021-06-09,GRSM,mean,0.4349382105384391,1,2,0
2021-06-10,GRSM,mean,0.4346256976622848,1,2,0
2021-06-11,GRSM,mean,0.4343163279161639,1,2,0
2021-05-09,DELA,mean,0.42244333333333334,1,2,0
2021-05-10,DELA,mean,0.42734953739143916,1,2,0
2021-05-11,DELA,mean,0.4322140644338528,1,2,0
2021-05-12,DELA,mean,0.43192461477442706,1,2,0
2021-05-13,DELA,mean,0.4316379648649607,1,2,0
2021-05-14,DELA,mean,0.43135406286843425,1,2,0
2021-05-15,DELA,mean,0.43107285835782544,1,2,0
2021-05-16,DELA,mean,0.4307943022657245,1,2,0
2021-05-17,DELA,mean,0.4305183468361724,1,2,0
2021-05-18,DELA,mean,0.4302449455786053,1,2,0
2021-05-19,DELA,mean,0.42997405322379684,1,2,0
2021-05-20,DELA,mean,0.4297056256816941,1,2,0
2021-05-21,DELA,mean,0.42943962000105174,1,2,0
2021-05-22,DELA,mean,0.4291759943307726,1,2,0
2021-05-23,DELA,mean,0.4289147078828693,1,2,0
2021-05-24,DELA,mean,0.42865572089696635,1,2,0
2021-05-25,DELA,mean,0.42839899460626657,1,2,0
2021-05-26,DELA,mean,0.4281444912049095,1,2,0
2021-05-27,DELA,mean,0.42789217381665556,1,2,0
2021-05-28,DELA,mean,0.4276420064648305,1,2,0
2021-05-29,DELA,mean,0.427393954043471,1,2,0
2021-05-30,DELA,mean,0.4271479822896137,1,2,0
2021-05-31,DELA,mean,0.42690405775667434,1,2,0
2021-06-01,DELA,mean,0.4266621477888658,1,2,0
2021-06-02,DELA,mean,0.42642222049660694,1,2,0
2021-06-03,DELA,mean,0.4261842447328767,1,2,0
2021-06-04,DELA,mean,0.42594819007046997,1,2,0
2021-06-05,DELA,mean,0.425714026780115,1,2,0
2021-06-06,DELA,mean,0.425481725809413,1,2,0
2021-06-07,DELA,mean,0.42525125876256353,1,2,0
2021-06-08,DELA,mean,0.42502259788084057,1,2,0
2021-06-09,DELA,mean,0.42479571602378663,1,2,0
2021-06-10,DELA,mean,0.4245705866510931,1,2,0
2021-06-11,DELA,mean,0.4243471838051375,1,2,0
2021-05-09,CLBJ,mean,0.39017,1,2,0
2021-05-10,CLBJ,mean,0.38995042277332675,1,2,0
2021-05-11,CLBJ,mean,0.38973305915364076,1,2,0
2021-05-12,CLBJ,mean,0.38951786615251854,1,2,0
2021-05-13,CLBJ,mean,0.38930480201033413,1,2,0
2021-05-14,CLBJ,mean,0.38909382615008176,1,2,0
2021-05-15,CLBJ,mean,0.38888489913334223,1,2,0
2021-05-16,CLBJ,mean,0.3886779826182738,1,2,0
2021-05-17,CLBJ,mean,0.38847303931951777,1,2,0
2021-05-18,CLBJ,mean,0.3882700329699148,1,2,0
2021-05-19,CLBJ,mean,0.3880689282839351,1,2,0
2021-05-20,CLBJ,mean,0.38786969092273116,1,2,0
2021-05-21,CLBJ,mean,0.3876722874607282,1,2,0
2021-05-22,CLBJ,mean,0.38747668535367086,1,2,0
2021-05-23,CLBJ,mean,0.387282852908052,1,2,0
2021-05-24,CLBJ,mean,0.38709075925185166,1,2,0
2021-05-25,CLBJ,mean,0.38690037430652,1,2,0
2021-05-26,CLBJ,mean,0.38671166876014146,1,2,0
2021-05-27,CLBJ,mean,0.3865246140417204,1,2,0
2021-05-28,CLBJ,mean,0.3863391822965334,1,2,0
2021-05-29,CLBJ,mean,0.386155346362495,1,2,0
2021-05-30,CLBJ,mean,0.38597307974748746,1,2,0
2021-05-31,CLBJ,mean,0.38579235660760824,1,2,0
2021-06-01,CLBJ,mean,0.3856131517262906,1,2,0
2021-06-02,CLBJ,mean,0.38543544049425593,1,2,0
2021-06-03,CLBJ,mean,0.3852591988902581,1,2,0
2021-06-04,CLBJ,mean,0.3850844034625835,1,2,0
2021-06-05,CLBJ,mean,0.3849110313112701,1,2,0
2021-06-06,CLBJ,mean,0.3847390600710139,1,2,0
2021-06-07,CLBJ,mean,0.3845684678947298,1,2,0
2021-06-08,CLBJ,mean,0.3843992334377384,1,2,0
2021-06-09,CLBJ,mean,0.3842313358425491,1,2,0
2021-06-10,CLBJ,mean,0.38406475472421364,1,2,0
2021-06-11,CLBJ,mean,0.3838994701562246,1,2,0
2021-05-08,HARV,sd,8.750462611678127e-5,1,2,0
2021-05-08,BART,sd,1.5734778845160921e-4,1,2,0
2021-05-08,SCBI,sd,0.0023505207138254324,1,2,0
2021-05-08,STEI,sd,4.888216585602067e-4,1,2,0
2021-05-08,UKFS,sd,8.429491291209195e-4,1,2,0
2021-05-08,GRSM,sd,0.0010255528850332443,1,2,0
2021-05-08,DELA,sd,NA,1,2,0
2021-05-08,CLBJ,sd,NA,1,2,0
2021-05-09,HARV,sd,-0.009045601749182385,1,2,0
2021-05-10,HARV,sd,-0.00866917305816518,1,2,0
2021-05-11,HARV,sd,-0.008292744367147973,1,2,0
2021-05-12,HARV,sd,-0.007916315676130768,1,2,0
2021-05-13,HARV,sd,-0.007539886985113563,1,2,0
2021-05-14,HARV,sd,-0.007163458294096357,1,2,0
2021-05-15,HARV,sd,-0.006787029603079153,1,2,0
2021-05-16,HARV,sd,-0.006410600912061946,1,2,0
2021-05-17,HARV,sd,-0.006034172221044741,1,2,0
2021-05-18,HARV,sd,-0.005657743530027535,1,2,0
2021-05-19,HARV,sd,-0.00528131483901033,1,2,0
2021-05-20,HARV,sd,-0.0049048861479931245,1,2,0
2021-05-21,HARV,sd,-0.0045284574569759185,1,2,0
2021-05-22,HARV,sd,-0.0041520287659587134,1,2,0
2021-05-23,HARV,sd,-0.003775600074941507,1,2,0
2021-05-24,HARV,sd,-0.003399171383924302,1,2,0
2021-05-25,HARV,sd,-0.003022742692907097,1,2,0
2021-05-26,HARV,sd,-0.0026463140018898913,1,2,0
2021-05-27,HARV,sd,-0.002269885310872685,1,2,0
2021-05-28,HARV,sd,-0.0018934566198554796,1,2,0
2021-05-29,HARV,sd,-0.0015170279288382743,1,2,0
2021-05-30,HARV,sd,-0.001140599237821069,1,2,0
2021-05-31,HARV,sd,-7.641705468038638e-4,1,2,0
2021-06-01,HARV,sd,-3.877418557866586e-4,1,2,0
2021-06-02,HARV,sd,-1.1313164769451953e-5,1,2,0
2021-06-03,HARV,sd,3.6511552624775333e-4,1,2,0
2021-06-04,HARV,sd,7.415442172649585e-4,1,2,0
2021-06-05,HARV,sd,0.0011179729082821637,1,2,0
2021-06-06,HARV,sd,0.001494401599299369,1,2,0
2021-06-07,HARV,sd,0.0018708302903165757,1,2,0
2021-06-08,HARV,sd,0.002247258981333781,1,2,0
2021-06-09,HARV,sd,0.002623687672350986,1,2,0
2021-06-10,HARV,sd,0.003000116363368193,1,2,0
2021-06-11,HARV,sd,0.0033765450543853967,1,2,0
2021-05-09,BART,sd,-0.008932005219591834,1,2,0
2021-05-10,BART,sd,-0.008555576528574629,1,2,0
2021-05-11,BART,sd,-0.008179147837557424,1,2,0
2021-05-12,BART,sd,-0.007802719146540217,1,2,0
2021-05-13,BART,sd,-0.007426290455523012,1,2,0
2021-05-14,BART,sd,-0.007049861764505807,1,2,0
2021-05-15,BART,sd,-0.006673433073488601,1,2,0
2021-05-16,BART,sd,-0.006297004382471396,1,2,0
2021-05-17,BART,sd,-0.00592057569145419,1,2,0
2021-05-18,BART,sd,-0.005544147000436984,1,2,0
2021-05-19,BART,sd,-0.005167718309419779,1,2,0
2021-05-20,BART,sd,-0.004791289618402574,1,2,0
2021-05-21,BART,sd,-0.004414860927385368,1,2,0
2021-05-22,BART,sd,-0.004038432236368163,1,2,0
2021-05-23,BART,sd,-0.0036620035453509567,1,2,0
2021-05-24,BART,sd,-0.003285574854333751,1,2,0
2021-05-25,BART,sd,-0.002909146163316546,1,2,0
2021-05-26,BART,sd,-0.0025327174722993406,1,2,0
2021-05-27,BART,sd,-0.002156288781282134,1,2,0
2021-05-28,BART,sd,-0.0017798600902649289,1,2,0
2021-05-29,BART,sd,-0.0014034313992477235,1,2,0
2021-05-30,BART,sd,-0.0010270027082305185,1,2,0
2021-05-31,BART,sd,-6.505740172133131e-4,1,2,0
2021-06-01,BART,sd,-2.741453261961079e-4,1,2,0
2021-06-02,BART,sd,1.0228336482109873e-4,1,2,0
2021-06-03,BART,sd,4.78712055838304e-4,1,2,0
2021-06-04,BART,sd,8.551407468555092e-4,1,2,0
2021-06-05,BART,sd,0.0012315694378727145,1,2,0
2021-06-06,BART,sd,0.0016079981288899198,1,2,0
2021-06-07,BART,sd,0.001984426819907126,1,2,0
2021-06-08,BART,sd,0.0023608555109243317,1,2,0
2021-06-09,BART,sd,0.002737284201941537,1,2,0
2021-06-10,BART,sd,0.0031137128929587437,1,2,0
2021-06-11,BART,sd,0.0034901415839759475,1,2,0
2021-05-09,SCBI,sd,0.01129259311253444,1,2,0
2021-05-10,SCBI,sd,0.011669021803551647,1,2,0
2021-05-11,SCBI,sd,0.012045450494568852,1,2,0
2021-05-12,SCBI,sd,0.012421879185586059,1,2,0
2021-05-13,SCBI,sd,0.012798307876603262,1,2,0
2021-05-14,SCBI,sd,0.013174736567620469,1,2,0
2021-05-15,SCBI,sd,0.013551165258637676,1,2,0
2021-05-16,SCBI,sd,0.01392759394965488,1,2,0
2021-05-17,SCBI,sd,0.014304022640672086,1,2,0
2021-05-18,SCBI,sd,0.01468045133168929,1,2,0
2021-05-19,SCBI,sd,0.015056880022706496,1,2,0
2021-05-20,SCBI,sd,0.015433308713723703,1,2,0
2021-05-21,SCBI,sd,0.015809737404740908,1,2,0
2021-05-22,SCBI,sd,0.016186166095758115,1,2,0
2021-05-23,SCBI,sd,0.01656259478677532,1,2,0
2021-05-24,SCBI,sd,0.016939023477792525,1,2,0
2021-05-25,SCBI,sd,0.017315452168809732,1,2,0
2021-05-26,SCBI,sd,0.017691880859826935,1,2,0
2021-05-27,SCBI,sd,0.018068309550844142,1,2,0
2021-05-28,SCBI,sd,0.018444738241861346,1,2,0
2021-05-29,SCBI,sd,0.018821166932878552,1,2,0
2021-05-30,SCBI,sd,0.01919759562389576,1,2,0
2021-05-31,SCBI,sd,0.019574024314912963,1,2,0
2021-06-01,SCBI,sd,0.019950453005930166,1,2,0
2021-06-02,SCBI,sd,0.020326881696947373,1,2,0
2021-06-03,SCBI,sd,0.02070331038796458,1,2,0
2021-06-04,SCBI,sd,0.021079739078981787,1,2,0
2021-06-05,SCBI,sd,0.02145616776999899,1,2,0
2021-06-06,SCBI,sd,0.021832596461016193,1,2,0
2021-06-07,SCBI,sd,0.0222090251520334,1,2,0
2021-06-08,SCBI,sd,0.022585453843050607,1,2,0
2021-06-09,SCBI,sd,0.022961882534067814,1,2,0
2021-06-10,SCBI,sd,0.02333831122508502,1,2,0
2021-06-11,SCBI,sd,0.02371473991610222,1,2,0
2021-05-09,STEI,sd,-0.009067807069479947,1,2,0
2021-05-10,STEI,sd,-0.008691378378462742,1,2,0
2021-05-11,STEI,sd,-0.008314949687445537,1,2,0
2021-05-12,STEI,sd,-0.00793852099642833,1,2,0
2021-05-13,STEI,sd,-0.007562092305411124,1,2,0
2021-05-14,STEI,sd,-0.007185663614393919,1,2,0
2021-05-15,STEI,sd,-0.006809234923376714,1,2,0
2021-05-16,STEI,sd,-0.0064328062323595085,1,2,0
2021-05-17,STEI,sd,-0.0060563775413423025,1,2,0
2021-05-18,STEI,sd,-0.0056799488503250966,1,2,0
2021-05-19,STEI,sd,-0.005303520159307891,1,2,0
2021-05-20,STEI,sd,-0.0049270914682906855,1,2,0
2021-05-21,STEI,sd,-0.0045506627772734795,1,2,0
2021-05-22,STEI,sd,-0.0041742340862562744,1,2,0
2021-05-23,STEI,sd,-0.0037978053952390685,1,2,0
2021-05-24,STEI,sd,-0.0034213767042218634,1,2,0
2021-05-25,STEI,sd,-0.003044948013204658,1,2,0
2021-05-26,STEI,sd,-0.0026685193221874523,1,2,0
2021-05-27,STEI,sd,-0.002292090631170246,1,2,0
2021-05-28,STEI,sd,-0.0019156619401530406,1,2,0
2021-05-29,STEI,sd,-0.0015392332491358353,1,2,0
2021-05-30,STEI,sd,-0.00116280455811863,1,2,0
2021-05-31,STEI,sd,-7.863758671014248e-4,1,2,0
2021-06-01,STEI,sd,-4.099471760842196e-4,1,2,0
2021-06-02,STEI,sd,-3.351848506701302e-5,1,2,0
2021-06-03,STEI,sd,3.429102059501922e-4,1,2,0
2021-06-04,STEI,sd,7.193388969673975e-4,1,2,0
2021-06-05,STEI,sd,0.0010957675879846027,1,2,0
2021-06-06,STEI,sd,0.001472196279001808,1,2,0
2021-06-07,STEI,sd,0.0018486249700190146,1,2,0
2021-06-08,STEI,sd,0.00222505366103622,1,2,0
2021-06-09,STEI,sd,0.002601482352053425,1,2,0
2021-06-10,STEI,sd,0.002977911043070632,1,2,0
2021-06-11,STEI,sd,0.0033543397340878352,1,2,0
2021-05-09,UKFS,sd,-0.007549529735579682,1,2,0
2021-05-10,UKFS,sd,-0.007173101044562477,1,2,0
2021-05-11,UKFS,sd,-0.006796672353545272,1,2,0
2021-05-12,UKFS,sd,-0.006420243662528065,1,2,0
2021-05-13,UKFS,sd,-0.00604381497151086,1,2,0
2021-05-14,UKFS,sd,-0.005667386280493655,1,2,0
2021-05-15,UKFS,sd,-0.00529095758947645,1,2,0
2021-05-16,UKFS,sd,-0.004914528898459244,1,2,0
2021-05-17,UKFS,sd,-0.004538100207442039,1,2,0
2021-05-18,UKFS,sd,-0.004161671516424833,1,2,0
2021-05-19,UKFS,sd,-0.0037852428254076275,1,2,0
2021-05-20,UKFS,sd,-0.003408814134390422,1,2,0
2021-05-21,UKFS,sd,-0.003032385443373216,1,2,0
2021-05-22,UKFS,sd,-0.002655956752356011,1,2,0
2021-05-23,UKFS,sd,-0.002279528061338805,1,2,0
2021-05-24,UKFS,sd,-0.0019030993703215999,1,2,0
2021-05-25,UKFS,sd,-0.0015266706793043946,1,2,0
2021-05-26,UKFS,sd,-0.001150241988287189,1,2,0
2021-05-27,UKFS,sd,-7.738132972699824e-4,1,2,0
2021-05-28,UKFS,sd,-3.9738460625277723e-4,1,2,0
2021-05-29,UKFS,sd,-2.0955915235571966e-5,1,2,0
2021-05-30,UKFS,sd,3.554727757816333e-4,1,2,0
2021-05-31,UKFS,sd,7.319014667988386e-4,1,2,0
2021-06-01,UKFS,sd,0.001108330157816044,1,2,0
2021-06-02,UKFS,sd,0.0014847588488332505,1,2,0
2021-06-03,UKFS,sd,0.0018611875398504554,1,2,0
2021-06-04,UKFS,sd,0.002237616230867661,1,2,0
2021-06-05,UKFS,sd,0.002614044921884866,1,2,0
2021-06-06,UKFS,sd,0.002990473612902071,1,2,0
2021-06-07,UKFS,sd,0.003366902303919278,1,2,0
2021-06-08,UKFS,sd,0.003743330994936483,1,2,0
2021-06-09,UKFS,sd,0.0041197596859536886,1,2,0
2021-06-10,UKFS,sd,0.004496188376970895,1,2,0
2021-06-11,UKFS,sd,0.004872617067988099,1,2,0
2021-05-09,GRSM,sd,-0.0043826545284298205,1,2,0
2021-05-10,GRSM,sd,-0.0040062258374126145,1,2,0
2021-05-11,GRSM,sd,-0.0036297971463954094,1,2,0
2021-05-12,GRSM,sd,-0.003253368455378203,1,2,0
2021-05-13,GRSM,sd,-0.0028769397643609975,1,2,0
2021-05-14,GRSM,sd,-0.0025005110733437924,1,2,0
2021-05-15,GRSM,sd,-0.0021240823823265873,1,2,0
2021-05-16,GRSM,sd,-0.001747653691309382,1,2,0
2021-05-17,GRSM,sd,-0.001371225000292176,1,2,0
2021-05-18,GRSM,sd,-9.9479630927497e-4,1,2,0
2021-05-19,GRSM,sd,-6.183676182577647e-4,1,2,0
