dayofyear,HARV2017,HARV2018,HARV2019,HARV2020,HARV2021,BART2017,BART2018,BART2019,BART2020,BART2021,SCBI2017,SCBI2018,SCBI2019,SCBI2020,SCBI2021,STEI2018,STEI2019,STEI2020,STEI2021,UKFS2019,UKFS2020,UKFS2021,GRSM2018,GRSM2019,GRSM2020,GRSM2021,DELA2017,DELA2018,DELA2019,DELA2020,DELA2021,CLBJ2018,CLBJ2019,CLBJ2020,CLBJ2021
65,-0.002412031682328397,-0.0020368584178921956,0.0015556785129584028,-0.0019588826585837937,-7.447718865216113e-4,-0.0038093082038385684,-0.0019467641864962526,-0.0026151518446294597,-9.547847804258769e-4,NaN,-6.491866349492281e-4,0.0040585003220114935,-0.0026866755766898343,0.0014406025556932822,0.001079510136359707,NaN,NaN,0.0026159123914842874,NaN,-6.530494356604688e-4,3.8420850489884195e-4,0.001138560869850036,0.0022562837528344315,-0.004040821129449701,-8.651655206821651e-4,-0.00582013998444475,-0.001311944907214646,0.0032565323875276553,-0.006566072526608124,6.224006926482395e-4,-0.0038359356722268423,-0.001106483419023363,9.32642603160283e-5,0.00245941440264813,-4.2737123426467294e-4
66,-0.0013920316823283763,8.314158210781519e-5,0.0022156785129583967,-0.001997882658583805,-7.847718865215958e-4,4.6069179616142764e-4,0.001153235813503739,-0.0023251518446294472,-1.0478478042591499e-4,NaN,-5.891866349492236e-4,0.009408500322011515,-0.0023166755766897973,0.0019306025556932727,0.0013995101363597495,NaN,NaN,-0.0018540876085156865,NaN,-2.3304943566043734e-4,8.642085048988224e-4,8.285608698500591e-4,-0.00196371624716557,-0.0016908211294497377,-0.001665165520682188,-0.005130139984444726,0.01112805509278536,-0.0018834676124723226,-0.003416072526608138,-0.003737599307351791,-0.004145935672226819,-0.0010464834190233585,-5.967357396839401e-4,8.994144026481243e-4,-6.773712342646454e-4
67,-0.0018620316823284022,-0.0015268584178921851,0.0022456785129584267,-0.0020368826585837607,-8.147718865216258e-4,-0.002869308203838572,0.0021032358135037454,-0.0023951518446294617,-0.0020047847804259278,NaN,-0.0011391866349492186,0.002988500322011478,0.0033533244233101556,3.9060255569328683e-4,0.0020595101363597434,NaN,NaN,-9.840876085157046e-4,NaN,-2.6304943566046735e-4,0.0015242085048988718,0.001338560869850014,-0.002093716247165589,0.0031591788705502832,-0.003895165520682198,-0.006220139984444706,-0.004571944907214631,-0.0023334676124723286,-0.001066072526608175,-0.0036475993073517565,-0.00352593567222681,-0.0032264834190233738,-6.167357396839601e-4,7.094144026481009e-4,-7.973712342646544e-4
68,-0.002192031682328399,-0.0013468584178921716,0.00242567851295844,-0.002075882658583772,-1.1477188652159187e-4,-0.002939308203838531,-0.00388676418649625,-0.0024551518446294662,-0.0013947847804259283,NaN,-0.0011691866349492486,0.0029685003220115136,0.0017433244233102108,0.0015606025556932912,0.004929510136359727,NaN,NaN,-7.540876085156967e-4,NaN,0.004176950564339532,0.0023642085048988237,0.002478560869850044,-0.001453716247165615,0.0018791788705502799,-0.0026851655206821534,-0.004560139984444711,-0.0018819449072146055,-6.034676124723193e-4,0.0013339274733918383,-0.002857599307351799,-0.003135935672226864,-0.0019364834190233604,0.0012232642603160482,0.0010594144026481178,1.2628765735323011e-5
69,-0.0020220316823283957,-6.668584178921577e-4,0.0039156785129584315,-0.002114882658583783,-2.8477188652159535e-4,-0.003749308203838564,-4.3676418649624127e-4,0.005394848155370557,-2.4784780425890496e-5,NaN,-0.001999186634949246,0.003668500322011492,-0.0013466755766898264,0.0029806025556933236,0.0037795101363597428,NaN,NaN,-0.0010040876085156691,NaN,2.469505643395431e-4,0.010424208504898835,0.0032885608698500213,9.262837528343781e-4,-0.0018808211294497057,-0.00143516552068218,-0.003670139984444709,-4.2194490721464417e-4,0.0034865323875276633,0.002133927473391861,-2.775993073517724e-4,-8.159356722268196e-4,-4.964834190233636e-4,-7.167357396839491e-4,0.0022594144026480967,-1.0737123426468598e-4
70,-0.0015320316823284053,5.31415821078407e-5,0.002965678512958425,-0.0021538826585837945,1.152281134783606e-4,-0.004249308203838564,-0.0020667641864962616,-1.1515184462945749e-4,0.0011052152195740739,NaN,-0.002759186634949229,0.0027385003220115056,-0.001256675576689792,0.00387060255569327,0.005329510136359739,NaN,NaN,-9.640876085156846e-4,NaN,4.069505643395366e-4,0.0027242085048988507,0.0012885608698500195,0.001296283752834415,8.917887055026608e-5,-6.551655206821771e-4,-0.0027701399844447527,5.080550927853977e-4,0.00656653238752769,0.008663927473391841,0.002352400692648249,-7.159356722268306e-4,-0.0020264834190233394,0.0010332642603160247,0.002019414402648134,0.0012926287657353264
71,-0.0030020316823283766,-5.468584178922042e-4,0.0027856785129584116,-0.0021928826585838057,-0.0012547718865216217,-0.004279308203838539,-0.0014567641864962622,-0.0013551518446294764,-3.8478478042591746e-4,NaN,-0.0015791866349492145,0.003318500322011475,-0.0021166755766898193,0.0029606025556933036,0.0055295101363597166,NaN,NaN,-0.0016340876085156886,NaN,0.006266950564339568,0.002904208504898864,0.003868560869850046,0.003066283752834409,-0.0034508211294497215,-0.0010251655206821586,2.5986001555527993e-4,-0.002281944907214617,-0.0014634676124722912,0.00225392747339187,0.0037524006926482056,0.0014140643277731901,-0.001566483419023379,0.004513264260316063,0.0024794144026480947,0.0016926287657353378
72,-0.0029220316823284076,-5.568584178921587e-4,0.0031156785129584086,-0.0022318826585837614,-0.002084771886521619,-0.003639308203838565,0.004923235813503735,-0.0011251518446294684,2.8521521957408646e-4,NaN,-0.002189186634949214,0.003198500322011466,1.9332442331015942e-4,0.0018806025556932782,0.002419510136359715,NaN,NaN,-0.0027540876085156984,NaN,0.006556950564339581,0.003114208504898852,0.005948560869850017,-8.737162471655902e-4,-0.002005821129449692,-2.951655206821502e-4,0.0010298600155552728,0.0037980550927853574,-0.0016034676124723202,0.0039339274733918295,0.0027724006926482248,0.0023440643277731765,-0.0021764834190233784,0.0017632642603160331,0.002779414402648117,0.0021126287657353138
73,0.005257968317671613,-0.001976858417892191,0.00353567851295844,-0.0022708826585837727,-0.0017947718865216067,0.004460691796161431,-0.0010167641864962662,-7.751518446294514e-4,0.0012652152195741229,NaN,0.0011908133650507802,0.002348500322011504,3.833244233101829e-4,0.004230602555693297,0.0025895101363597184,NaN,NaN,-0.0016540876085157086,NaN,1.769505643395286e-4,0.0011642085048988449,0.008928560869850055,-0.0025037162471656105,-5.608211294497178e-4,0.0028748344793178005,-0.0014101399844447249,-0.006349267894942501,-0.0017034676124723092,0.0031819274733918546,0.00655240069264823,0.0028840643277731615,-0.001986483419023355,0.0012332642603160582,0.008589414402648099,5.82628765735338e-4
74,-2.020316823284074e-4,-6.868584178921777e-4,0.006085678512958437,-0.002309882658583784,-0.0029347718865216366,-0.003969308203838562,-0.0015567641864962511,7.448481553705144e-4,-0.0014347847804259128,NaN,-9.89186634949235e-4,0.003528500322011463,0.0017533244233101652,0.004690602555693313,0.0030495101363597343,NaN,NaN,-0.0013840876085156606,NaN,6.76950564339529e-4,0.0047442085048988725,0.004808560869850043,-0.0016937162471655776,-9.08211294496919e-5,-1.451655206821667e-4,-0.0028801399844447517,-0.016023889185134144,-3.034676124722968e-4,0.002429927473391824,0.006342400692648242,0.0072840643277731765,-0.001976483419023345,4.3326426031603527e-4,0.007669414402648123,9.726287657353394e-4
75,-3.620316823284009e-4,-6.268584178921732e-4,0.0022156785129583967,-0.002348882658583795,-0.002204771886521628,-0.0037793082038385384,-0.0011667641864962497,-1.1515184462945749e-4,-0.0014047847804258828,NaN,-9.89186634949235e-4,0.0025185003220115076,-0.0024266755766897963,0.005090602555693324,0.0038395101363597472,NaN,NaN,-0.0010840876085156936,NaN,0.001126950564339535,0.0016642085048988453,0.004338560869850017,4.862837528343822e-4,-0.002850821129449732,0.0014648344793178336,-4.20139984444734e-4,-0.01710615627592832,0.005846532387527692,0.0016779274733918492,0.00815240069264822,0.015324064327773168,-0.001246483419023392,-1.1673573968395967e-4,0.005989414402648108,9.926287657353594e-4
76,-1.220316823283829e-4,-2.3685841789217177e-4,0.0019756785129584342,-0.0023878826585838064,-0.0016447718865216232,-0.004729308203838545,-0.0022867641864962596,-0.002655151844629444,-0.0013547847804258883,NaN,8.608133650507832e-4,0.004638500322011463,-0.0022366755766898283,0.004020602555693309,0.006509510136359753,NaN,NaN,-6.840876085156822e-4,NaN,0.0013069505643395485,0.005064208504898859,0.005408560869850032,-5.137162471656187e-4,-0.003720821129449714,1.7483447931782026e-4,-0.0024601399844447203,-0.02096641383759157,0.006146532387527659,9.259274733918188e-4,0.007912400692648203,0.018044064327773168,-0.001886483419023366,3.332642603160463e-4,0.005809414402648094,2.126287657353565e-4
77,1.1796831767163507e-4,-0.0010068584178921647,0.0016156785129584073,-0.002426882658583762,-0.0020547718865216447,-0.004599308203838526,-0.0034167641864962794,-0.002985151844629441,0.0026752152195740897,NaN,-1.0918663494924319e-4,0.003778500322011491,-7.666755766898015e-4,0.00660060255569328,0.008859510136359716,NaN,NaN,-0.001474087608515695,NaN,4.469505643395766e-4,0.0024942085048988427,0.0019785608698500434,-0.0010337162471655836,-0.003290821129449728,0.0011248344793178267,-2.90139984444715e-4,-0.02269500373553035,0.012236532387527699,1.739274733918439e-4,0.010292400692648251,0.0069440643277731695,-0.001356483419023391,-3.3673573968395765e-4,0.0038281354802273126,5.026287657353135e-4
78,-1.920316823283974e-4,-8.668584178921912e-4,0.0021356785129584277,-0.0024658826585837734,-0.002974771886521621,-0.003859308203838563,-0.003336764186496255,-0.002895151844629462,-8.047847804258934e-4,NaN,-0.001449186634949251,0.0043985003220115,-9.166755766898405e-4,0.005940602555693286,0.0019395101363597345,NaN,NaN,-0.001374087608515706,NaN,7.769505643395735e-4,0.00666420850489885,0.0019585608698500234,-4.637162471655687e-4,-0.0037508211294496885,0.0010548344793178122,-0.0018001399844447263,-0.03087226505311691,0.01050653238752769,-0.0019760725266081414,0.009177831750945276,0.00411406432777317,-7.364834190233815e-4,-1.5673573968394416e-4,0.0032347060409324002,6.126287657353124e-4
79,2.3796831767164406e-4,-4.7685841789218975e-4,0.002095678512958443,-0.0025048826585837847,-0.0026747718865215986,-0.00307930820383856,-0.002866764186496229,-0.0020551518446294548,9.652152195741004e-4,NaN,-7.991866349492116e-4,0.00881850032201148,-0.001086675576689844,0.008280602555693295,0.002339510136359746,NaN,NaN,-0.0020740876085156845,NaN,0.0018669505643395534,0.008654208504898842,0.002228560869850016,0.0013662837528344296,-0.0033408211294497225,9.848344793178532e-4,-0.00631013998444474,-0.03327853411432852,0.007616532387527686,-5.560725266081645e-4,0.010146214891886163,0.004064064327773176,-0.001336483419023371,-2.3673573968396866e-4,-1.0900689212001158e-5,6.726287657353169e-4
80,2.6368260338593963e-4,-0.0012368584178921727,0.0019656785129584242,-0.0016748826585837873,-0.0024647718865216106,-0.002959308203838551,-0.0015367641864962311,-6.951518446294824e-4,0.0022452152195741037,NaN,-3.8918663494919015e-4,0.010468500322011465,0.007323324423310185,0.010520602555693315,0.0030495101363597343,NaN,NaN,-0.001364087608515696,NaN,6.169505643395801e-4,0.0019542085048988578,0.0034285608698500503,0.0027962837528344164,5.39178870550272e-4,0.003394834479317821,-0.003370139984444742,-0.03507985879191755,0.006176532387527689,0.002893927473391844,0.015387070366992384,0.0016540643277731526,-9.364834190233595e-4,6.326426031605381e-5,-0.005498711392857347,3.6262876573534e-4
81,2.893968891001797e-4,-2.2685841789216177e-4,8.056785129584298e-4,-0.0035848826585837545,-0.002534771886521625,-0.002839308203838542,-6.467641864962292e-4,0.0041448481553705285,-0.0021247847804258813,NaN,2.08133650507758e-5,0.004568500322011504,-0.001386675576689811,0.004848832204204678,0.0034895101363597303,NaN,NaN,-0.0012440876085156871,NaN,0.0017369505643395344,0.003764208504898836,0.0036185608698500182,-0.001323716247165596,-0.0036608211294497095,0.0023648344793178455,-0.00361013998444476,-0.036840855672541084,0.004026532387527704,-5.260725266081345e-4,0.02084992277433051,0.0035240643277731354,1.5351658097662035e-4,3.8326426031604077e-4,-0.007358752661642709,0.007232628765735327
82,3.1511117481447526e-4,-1.6685841789215727e-4,0.002315678512958441,-0.0038048826585837525,-0.002854771886521612,-0.002719308203838533,-0.0013867641864962477,-0.0019851518446294403,-0.0022547847804259002,NaN,4.3081336505079726e-4,0.005268500322011482,-0.0023566755766898373,-3.299389100638317e-4,0.006509510136359753,NaN,NaN,-9.740876085156946e-4,NaN,0.0019569505643395324,0.008334208504898855,0.006998560869850012,-0.0011937162471655771,-0.0022208211294497127,6.348344793178362e-4,-0.0033201399844447477,-0.03856185293599523,0.009226532387527686,0.0013239274733918283,0.027824301019132025,0.010364064327773148,-0.0010364834190233485,0.0020532642603160456,-0.008567717663171825,0.0011226287657353229
83,3.4082546052877083e-4,-6.858417892163793e-6,0.0015756785129584228,-1.0488265858377144e-4,-0.002294771886521607,-0.0025993082038385795,-0.0011267641864962652,-8.551518446294759e-4,0.0019952152195740758,NaN,-0.003928326951139038,0.005038500322011474,-1.1667557668981754e-4,-0.004296054342165845,0.011299510136359714,NaN,NaN,-0.0013140876085157016,NaN,0.0032069505643395613,0.006834208504898853,0.004968560869850036,0.0012562837528344306,-7.908211294497258e-4,6.369450330655502e-4,-0.0034301399844447467,-0.04024317609141259,0.013066532387527696,-3.2869913082750335e-4,0.022919738274770174,0.0067140643277731615,5.735165809766518e-4,0.0036032642603160414,-0.009768966141322444,0.0011626287657353629
84,3.665397462430664e-4,-3.3685841789216076e-4,0.0012556785129584358,-2.9988265858377217e-4,-0.002084771886521619,-0.0024793082038385705,-0.0015967641864962356,-0.0028251518446294477,-0.0016047847804259163,NaN,-0.008253619518433897,0.0040485003220114835,4.333244233101774e-4,-0.010399854902220784,0.008339510136359751,NaN,NaN,-7.240876085156667e-4,NaN,0.001836950564339579,0.006184208504898869,0.007348560869850029,0.00293628375283439,0.0013791788705502794,-8.013468046861316e-4,0.009909860015555272,-0.04188514799899534,0.01542653238752767,0.009342263780548199,0.020255771944090617,0.02237406432777317,0.0011335165809766568,0.003903264260316064,-0.010962524416554598,0.0029226287657353467
85,3.9225403195730646e-4,-0.0018268584178922076,8.456785129584143e-4,-4.948826585837729e-4,0.001085228113478387,-0.0023593082038385615,-0.0024967641864962475,-0.0029651518446294767,-5.547847804259209e-4,NaN,-0.012545304562541104,0.0026085003220114866,-0.0019066755766898313,-0.015521678677345274,0.008369510136359726,NaN,NaN,-1.9408760851569173e-4,NaN,0.0021869505643395404,0.007114208504898856,0.005078560869850035,3.562837528344187e-4,7.191788705502855e-4,-0.0054100779107049135,-0.0029701399844447307,-0.04348808889157213,0.018126532387527705,0.001706327186783374,0.02274194362109172,0.01734406432777319,0.0027735165809766316,0.004503264260316053,-0.011671752052884732,-1.2312440872497277e-4
86,4.1796831767160203e-4,-7.568584178921922e-4,6.556785129584464e-4,-6.898826585837736e-4,-0.0021447718865216236,-0.0022393082038385526,-9.467641864962517e-4,-0.0021251518446294693,-0.0012047847804259049,NaN,-0.016803620604227465,0.002528500322011462,-0.0014666755766898354,-0.020341861053409793,0.010739510136359709,NaN,NaN,-8.240876085157112e-4,NaN,0.0028869505643395743,0.006574208504898871,0.00833856086985002,-5.837162471655777e-4,-0.0037747235515042665,-0.008689285020067328,0.003639860015555274,-0.04505231639597884,0.016216532387527682,-0.00427699347039362,0.01771779905295312,0.022924064327773164,0.009773516580976638,0.005403264260316065,-0.012183341858191754,-0.001081125651085646
87,0.001337968317671634,3.4314158210779766e-4,4.556785129584129e-4,-8.848826585837744e-4,0.0021452281134783924,-0.002279308203838537,-0.0013667641864962277,-0.0011951518446294829,-0.0021947847804258958,NaN,-0.02124880447142008,0.005968500322011461,3.233244233101784e-4,-0.021720734736620395,0.015039510136359735,NaN,NaN,1.591239148429624e-5,NaN,0.014356950564339555,0.010604208504898849,0.004848560869850027,3.462837528344087e-4,-0.006551220117578527,-0.008509004726703406,0.0035798600155552696,-0.04046243126855137,0.020646532387527672,-0.004628178327511889,0.019852888102407207,0.03759406432777318,0.008503516580976644,0.007873264260316037,-0.01089731988452225,-0.00418140125134675
88,-6.203168232837841e-5,9.231415821078226e-4,5.556785129584019e-4,-0.001079882658583775,-0.002754771886521623,-0.002539308203838575,-1.667641864962488e-4,2.3484815537055947e-4,1.3521521957410298e-4,NaN,-0.026371091311220507,0.0057535003220114955,0.0019233244233101687,-0.02483862977492929,0.011689510136359715,NaN,NaN,-3.240876085157107e-4,NaN,0.009701950564339534,0.006874208504898838,0.005078560869850035,-0.0020274430742828198,-0.0045203358272816185,-0.007419273483938504,-0.003800139984444728,-0.03652446027330314,0.03548653238752769,-0.0014177031397076822,0.014266764710452351,0.02989406432777314,0.006163516580976636,0.010133264260316077,-0.012353712095061309,-0.005713977410348237
89,-6.320316823283934e-4,-8.668584178921912e-4,0.0013856785129583993,-0.0012748826585837758,-0.002424771886521626,-0.004249308203838564,-8.467641864962627e-4,0.0010748481553705669,0.0010752152195740994,NaN,-0.030700714601834267,0.005538500322011475,0.0020533244233101877,-0.026665873579273303,0.013019510136359713,NaN,NaN,-0.0014140876085156906,NaN,0.00504695056433957,0.006194208504898824,0.004828560869850063,-0.004582145975890239,-0.009122095595832491,-0.006750127605034184,-0.0011301399844447224,-0.022288593378319344,0.012759482063044114,0.005903960679294051,0.013908986859403227,0.03725406432777317,0.005653516580976625,0.009013264260316067,-0.01392254436443563,-0.0063188802400721555
90,6.379683176716e-4,-0.0016968584178921886,0.003085678512958434,-0.0014698826585837765,-3.1477188652162535e-4,-0.0013093082038385662,-0.002206764186496235,0.0027048481553705317,-3.47847804259005e-5,NaN,-0.02965790616441527,0.003448500322011494,0.002643324423310167,-0.028462790944643435,0.020749510136359728,NaN,NaN,-1.8408760851568173e-4,NaN,0.001606950564339571,0.006514208504898866,0.004058560869850014,-0.008327858549516565,-0.00967652425434501,-0.009321603263725609,0.00567986001555526,-0.03411788843582508,0.003808094973813292,-0.0018036539824371478,0.012649116536276761,0.06853406432777315,0.0073635165809766145,0.008413264260316078,-0.00731384247901562,-0.009746135763944008
91,0.001427968317671613,-0.0021468584178921946,-7.143214870415915e-4,-0.0016648826585837773,-0.0017247718865215922,0.0016806917961614265,-7.167641864962437e-4,-0.0027451518446294787,-0.0015647847804258763,NaN,-0.03943289617482609,0.005178500322011503,6.332442331019594e-5,-0.02844970407098557,0.016619510136359705,NaN,NaN,-9.940876085156591e-4,NaN,0.0022969505643395394,0.007064208504898861,0.004458560869850026,-0.008644614267601491,-0.01187364655011175,-0.006993736494758429,0.002869860015555281,-0.02728221351627197,8.102224326128615e-5,-0.006441009974292422,0.010856719696508976,0.04003406432777318,0.009623516580976654,0.009393264260316059,-0.014807632137216309,-0.010945769917133197
92,4.4796831767163203e-4,-0.0023768584178922025,-0.0025943214870415843,-0.001859882658583778,-0.003194771886521619,-0.004399308203838548,-0.0024067641864962686,-0.0011251518446294684,-3.9478478042592746e-4,NaN,-0.04386591317531541,0.009388500322011495,0.0014633244233102083,-0.033886932583934215,0.011689510136359715,NaN,NaN,-8.940876085156702e-4,NaN,0.002676950564339531,0.007324208504898844,0.0031412734529748243,-0.010882446477961272,-0.014093487146887018,-0.012426563194422202,9.798600155552784e-4,-0.017661441629752916,0.006996932214313523,-0.00935856592202039,0.005323622240773651,0.036362520822747546,0.009823516580976632,0.01026326426031604,-0.014443938949797508,-0.013117808546852183
93,9.579683176716425e-4,-0.0022168584178921535,-0.0014493214870415772,-0.0020548826585837787,-0.0030347718865216256,-0.0038093082038385684,-7.867641864962582e-4,-8.451518446294659e-4,8.552152195741014e-4,NaN,-0.04596718408611189,0.005558500322011495,0.0014133244233101583,-0.04198479355538093,0.011949510136359753,NaN,NaN,-3.440876085156752e-4,NaN,0.0033669505643395548,0.0070919034300541695,0.002041603781353374,-0.012121388404253197,-0.014356070625168693,-0.01332011912108283,3.698600155552789e-4,0.009854549516230604,0.01131451022957397,-0.008486776266269369,0.0052663016276113805,0.033103426559195515,0.009743516580976608,0.01309326426031604,-0.007442788440162662,-0.013562277412654922
